"N-gram","新唐书","新唐书翻译","Total"
"节度使王行约","1","1","2"
"军护军中尉骆","1","1","2"
"护军中尉骆全","1","1","2"
"指挥使王行实","1","1","2"
"李克邠宁四面","2","0","2"
"克邠宁四面行","2","0","2"
"宁四面行营招","1","1","2"
"四面行营招讨","1","1","2"
"节度使李思孝","1","1","2"
"定难军节度使","1","1","2"
"东北面招讨使","1","1","2"
"宁四面行营都","1","1","2"
"四面行营都统","1","1","2"
"李克王行瑜战","2","0","2"
"军节度使王处","1","1","2"
"节度使王处存","1","1","2"
"衢州刺史陈儒","1","1","2"
"阆州防御使李","1","1","2"
"州防御使李继","1","1","2"
"防御使李继雍","1","1","2"
"蓬州刺史费存","1","1","2"
"通州刺史李彦","1","1","2"
"州刺史李彦昭","1","1","2"
"安州防御使宣","1","1","2"
"州防御使宣晟","1","1","2"
"静江军节度使","1","1","2"
"江军节度使周","1","1","2"
"军节度使周元","1","1","2"
"节度使周元静","1","1","2"
"果州刺史周雄","1","1","2"
"武泰军节度使","1","1","2"
"泰军节度使王","1","1","2"
"节度使王建肇","1","1","2"
"蕲州刺史冯行","1","1","2"
"州刺史冯行章","1","1","2"
"安军节度使崔","1","1","2"
"持节凤翔四面","1","1","2"
"节凤翔四面行","1","1","2"
"翔四面行营节","1","1","2"
"四面行营节度","1","1","2"
"威胜军节度使","1","1","2"
"胜军节度使王","1","1","2"
"军节度使王抟","1","1","2"
"节度使李师悦","1","1","2"
"扈跸都将李筠","1","1","2"
"保义军节度使","1","1","2"
"义军节度使王","1","1","2"
"军节度使王珙","1","1","2"
"江南诸道行营","1","1","2"
"南诸道行营都","1","1","2"
"遂州刺史侯绍","1","1","2"
"合州刺史王仁","1","1","2"
"州刺史王仁威","1","1","2"
"节度使顾彦晖","1","1","2"
"威武军节度使","1","1","2"
"军节度使王潮","1","1","2"
"军节度使刘仁","1","1","2"
"节度使刘仁恭","1","1","2"
"硃全忠陷洺州","2","0","2"
"军节度使崔洪","1","1","2"
"海州戍将陈汉","1","1","2"
"州戍将陈汉宾","1","1","2"
"海军节度使崔","1","1","2"
"刑部尚书裴贽","1","1","2"
"军节度使王郜","1","1","2"
"左右神策军中","1","1","2"
"神策军中尉刘","1","1","2"
"策军中尉刘季","1","1","2"
"军中尉刘季述","1","1","2"
"内枢密使王彦","1","1","2"
"枢密使王彦范","1","1","2"
"睦州刺史陈晟","1","1","2"
"天复元年正月","1","1","2"
"军节度使王珂","1","1","2"
"户部侍郎王溥","1","1","2"
"吏部侍郎裴枢","1","1","2"
"义军节度使孟","1","1","2"
"军节度使孟迁","1","1","2"
"仪州刺史张鄂","1","1","2"
"兵部侍郎卢光","1","1","2"
"贞硃全忠战武","2","0","2"
"硃全忠战武功","2","0","2"
"度使李继徽叛","1","1","2"
"海军节度使徐","1","1","2"
"军节度使徐彦","1","1","2"
"节度使徐彦若","1","1","2"
"昭武军节度使","1","1","2"
"节度使李继忠","1","1","2"
"中书舍人苏检","1","1","2"
"西道节度使王","1","1","2"
"道节度使王万","1","1","2"
"节度使王万弘","1","1","2"
"度使王万弘叛","1","1","2"
"东面诸道行营","2","0","2"
"面诸道行营都","2","0","2"
"湖南节度使马","1","1","2"
"南节度使马殷","1","1","2"
"度使李茂勋叛","1","1","2"
"州刺史邓进思","1","1","2"
"军护军中尉韩","1","1","2"
"护军中尉韩全","1","1","2"
"军中尉韩全诲","1","1","2"
"内枢密使袁易","1","1","2"
"枢密使袁易简","1","1","2"
"翰林学士姚洎","1","1","2"
"工部尚书崔胤","1","1","2"
"中官七百余人","1","1","2"
"六军十二卫事","1","1","2"
"吏部侍郎卢光","1","1","2"
"诸道兵马都元","1","1","2"
"道兵马都元帅","1","1","2"
"海军节度使裴","1","1","2"
"军节度使裴枢","1","1","2"
"荆南节度使成","1","1","2"
"军节度使雷彦","1","1","2"
"节度使雷彦威","1","1","2"
"度使王师范叛","1","1","2"
"宁国军节度使","1","1","2"
"国军节度使田","1","1","2"
"尚书左仆射致","1","1","2"
"书左仆射致仕","1","1","2"
"左仆射致仕张","1","1","2"
"仆射致仕张浚","1","1","2"
"天祐元年正月","1","1","2"
"兵部尚书崔远","1","1","2"
"太子少傅崔胤","1","1","2"
"京兆尹郑元规","1","1","2"
"威远军使陈班","1","1","2"
"难军节度使杨","1","1","2"
"军节度使杨崇","1","1","2"
"节度使杨崇本","1","1","2"
"度使杨崇本会","1","1","2"
"左右龙武统军","1","1","2"
"枢密使蒋玄晖","1","1","2"
"天祐元年八月","1","1","2"
"虔州刺史卢光","1","1","2"
"州刺史卢光稠","1","1","2"
"昌军节度使杜","1","1","2"
"军节度使杜洪","1","1","2"
"戎昭军节度使","1","1","2"
"昭军节度使冯","1","1","2"
"军节度使冯行","1","1","2"
"节度使冯行袭","1","1","2"
"州刺史邓进忠","1","1","2"
"刺史邓进忠叛","1","1","2"
"义军节度使赵","1","1","2"
"军节度使赵匡","1","1","2"
"节度使赵匡凝","1","1","2"
"诸道兵马元帅","1","1","2"
"淮南节度使杨","1","1","2"
"南节度使杨行","1","1","2"
"节度使杨行密","1","1","2"
"丰德库使应顼","1","1","2"
"太常卿张廷范","1","1","2"
"国军节度使刘","1","1","2"
"军节度使刘知","1","1","2"
"节度使刘知俊","1","1","2"
"义军节度使丁","1","1","2"
"军节度使丁会","1","1","2"
"节度使丁会叛","1","1","2"
"开平二年二月","1","1","2"
"五代五十余年","1","1","2"
"李孝常等谋反","2","0","2"
"高宗废后王氏","1","1","2"
"魏尚书左仆射","1","1","2"
"母同安长公主","1","1","2"
"魏国夫人门籍","1","1","2"
"玄贞上洛郡王","1","1","2"
"太史迦叶志忠","1","1","2"
"国子祭酒叶静","1","1","2"
"子祭酒叶静能","1","1","2"
"部尚书张锡辅","1","1","2"
"尚书张锡辅政","1","1","2"
"玄宗贵妃杨氏","1","1","2"
"驸马都尉独孤","1","1","2"
"马都尉独孤明","1","1","2"
"岭南节度使张","1","1","2"
"南节度使张九","1","1","2"
"节度使张九章","1","1","2"
"广陵长史王翼","1","1","2"
"何惜宫中一席","1","1","2"
"驸马都尉程昌","1","1","2"
"马都尉程昌裔","1","1","2"
"礼部侍郎李揆","1","1","2"
"肃宗废后庶人","1","1","2"
"宗废后庶人张","1","1","2"
"废后庶人张氏","1","1","2"
"父尚书左仆射","1","1","2"
"召见山人李唐","1","1","2"
"齐国大长公主","1","1","2"
"凉州人安兴贵","1","1","2"
"州人安兴贵杀","1","1","2"
"募幽州突厥兵","1","1","2"
"遣司农卿宇文","1","1","2"
"司农卿宇文颖","1","1","2"
"左卫车骑冯世","1","1","2"
"卫车骑冯世立","1","1","2"
"詹事主簿赵弘","1","1","2"
"事主簿赵弘智","1","1","2"
"主簿赵弘智谏","1","1","2"
"天策兵曹参军","1","1","2"
"策兵曹参军杜","1","1","2"
"兵曹参军杜淹","1","1","2"
"王左右数百骑","1","1","2"
"秦王功盖天下","1","1","2"
"元吉小字三胡","1","1","2"
"十五郡诸军事","1","1","2"
"侍媪陈善意私","1","1","2"
"遣右卫将军宇","1","1","2"
"右卫将军宇文","1","1","2"
"卫将军宇文歆","1","1","2"
"襄州道行台尚","1","1","2"
"秦王功业日隆","1","1","2"
"记室参军荣九","1","1","2"
"室参军荣九思","1","1","2"
"秦王府骁将秦","1","1","2"
"王府骁将秦叔","1","1","2"
"府骁将秦叔宝","1","1","2"
"壮士左卫副率","1","1","2"
"士左卫副率封","1","1","2"
"左卫副率封师","1","1","2"
"卫副率封师进","1","1","2"
"著作郎萧德言","1","1","2"
"记室参军蒋亚","1","1","2"
"室参军蒋亚卿","1","1","2"
"功曹参军谢偃","1","1","2"
"曹参军谢偃等","1","1","2"
"谏议大夫褚遂","1","1","2"
"议大夫褚遂良","1","1","2"
"泰入居武德殿","1","1","2"
"时皇太子承乾","1","1","2"
"引驸马都尉柴","1","1","2"
"驸马都尉柴令","1","1","2"
"马都尉柴令武","1","1","2"
"尚乘直长阴弘","1","1","2"
"乘直长阴弘智","1","1","2"
"长史薛大鼎屡","1","1","2"
"史薛大鼎屡谏","1","1","2"
"诏兵部尚书李","1","1","2"
"时殿中侍御史","1","1","2"
"殿中侍御史李","1","1","2"
"中侍御史李钧","1","1","2"
"伪刺史王嘉祥","1","1","2"
"斩首三万三千","1","1","2"
"皋转战数千里","1","1","2"
"大夫薛谦光劾","1","1","2"
"监察御史慕容","1","1","2"
"羽林大将军常","1","1","2"
"林大将军常元","1","1","2"
"大将军常元楷","1","1","2"
"知羽林军李慈","1","1","2"
"尚书左仆射窦","1","1","2"
"书左仆射窦怀","1","1","2"
"左仆射窦怀贞","1","1","2"
"太子少保薛稷","1","1","2"
"雍州长史李晋","1","1","2"
"右散骑常侍昭","1","1","2"
"散骑常侍昭文","1","1","2"
"骑常侍昭文馆","1","1","2"
"常侍昭文馆学","1","1","2"
"侍昭文馆学士","1","1","2"
"昭文馆学士贾","1","1","2"
"文馆学士贾膺","1","1","2"
"馆学士贾膺福","1","1","2"
"中书侍郎王琚","1","1","2"
"吏部侍郎崔日","1","1","2"
"太仆少卿李令","1","1","2"
"仆少卿李令问","1","1","2"
"左仆射魏元忠","1","1","2"
"太平等七公主","1","1","2"
"降墨敕斜封授","1","1","2"
"诏雍州长史窦","1","1","2"
"雍州长史窦怀","1","1","2"
"州长史窦怀贞","1","1","2"
"左台侍御史袁","1","1","2"
"东道行军元帅","1","1","2"
"伪黄门侍郎褚","1","1","2"
"黄门侍郎褚亮","1","1","2"
"突厥莫贺咄设","1","1","2"
"都水监宇文歆","1","1","2"
"丰州总管张长","1","1","2"
"行军长史刘文","1","1","2"
"军长史刘文静","1","1","2"
"仁杲进逼宁州","1","1","2"
"虎贲郎将谢统","1","1","2"
"贲郎将谢统师","1","1","2"
"称河西大凉王","1","1","2"
"弟达度阙设内","1","1","2"
"诏鸿胪少卿张","1","1","2"
"鸿胪少卿张俟","1","1","2"
"胪少卿张俟德","1","1","2"
"少卿张俟德持","1","1","2"
"卿张俟德持节","1","1","2"
"张俟德持节册","1","1","2"
"羽葆鼓吹一部","1","1","2"
"伪尚书左丞邓","1","1","2"
"尚书左丞邓晓","1","1","2"
"左右卫大将军","1","1","2"
"薛举柱国奚道","1","1","2"
"举柱国奚道宜","1","1","2"
"柱国奚道宜率","1","1","2"
"时群盗相继平","1","1","2"
"爱将张金树分","1","1","2"
"将张金树分督","1","1","2"
"岳州校尉董景","1","1","2"
"州校尉董景珍","1","1","2"
"张绣略定岭表","1","1","2"
"诏夔州总管赵","1","1","2"
"夔州总管赵郡","1","1","2"
"州总管赵郡王","1","1","2"
"总管赵郡王孝","1","1","2"
"管赵郡王孝恭","1","1","2"
"大司马董景珍","1","1","2"
"黔州刺史田世","1","1","2"
"州刺史田世康","1","1","2"
"御卫将军陈棱","2","0","2"
"子通纳言毛文","1","1","2"
"通纳言毛文深","1","1","2"
"尚书左丞殷芊","1","1","2"
"延州总管段德","1","1","2"
"州总管段德操","1","1","2"
"遣尚书陆季览","1","1","2"
"刘文静字肇仁","1","1","2"
"晋阳宫监裴寂","1","1","2"
"拒屈突通潼关","2","0","2"
"太阳俯同万物","1","1","2"
"弟散骑常侍文","1","1","2"
"齐州司户参军","1","1","2"
"关中群盗处处","1","1","2"
"中群盗处处屯","1","1","2"
"大丞相府长史","1","1","2"
"麟州刺史韦云","1","1","2"
"遣尚书员外郎","1","1","2"
"太仆卿慕容悉","1","1","2"
"仆卿慕容悉达","1","1","2"
"迁左骁卫大将","2","0","2"
"关内讨捕大使","1","1","2"
"鹰扬郎将尧君","1","1","2"
"扬郎将尧君素","1","1","2"
"国家受人一刀","1","1","2"
"秦王行军元帅","1","1","2"
"王行军元帅长","1","1","2"
"行军元帅长史","1","1","2"
"大行台右仆射","1","1","2"
"检校行台仆射","1","1","2"
"桂州都督李弘","1","1","2"
"州都督李弘节","1","1","2"
"王世充洧州长","1","1","2"
"世充洧州长史","1","1","2"
"诏赠左骁卫大","2","0","2"
"加赠荆州都督","1","1","2"
"秦王右三统军","1","1","2"
"陕东道行台右","1","1","2"
"东道行台右仆","1","1","2"
"道行台右仆射","1","1","2"
"北齐尚书左仆","1","1","2"
"齐尚书左仆射","1","1","2"
"渭北道元帅司","1","1","2"
"北道元帅司马","1","1","2"
"诏永安王孝基","1","1","2"
"州道安抚大使","1","1","2"
"大都督府军头","1","1","2"
"乐游府车骑将","1","1","2"
"游府车骑将军","1","1","2"
"秦王府右二护","1","1","2"
"王府右二护军","1","1","2"
"秦王府左三统","1","1","2"
"王府左三统军","1","1","2"
"左一马军总管","1","1","2"
"发武陵公元胄","1","1","2"
"黄门侍郎裴矩","1","1","2"
"鸿胪卿宁长真","1","1","2"
"胪卿宁长真举","1","1","2"
"卿宁长真举郁","1","1","2"
"宁长真举郁林","1","1","2"
"遣长史高士廉","1","1","2"
"长史高士廉率","1","1","2"
"史高士廉率兵","1","1","2"
"北齐文林馆学","1","1","2"
"齐文林馆学士","1","1","2"
"大将军府记室","1","1","2"
"将军府记室参","1","1","2"
"军府记室参军","1","1","2"
"州道行军长史","1","1","2"
"检校中书侍郎","1","1","2"
"校中书侍郎事","1","1","2"
"迁尚书右仆射","2","0","2"
"司文郎中雷少","1","1","2"
"召相王府参军","1","1","2"
"相王府参军阎","1","1","2"
"王府参军阎玄","1","1","2"
"府参军阎玄静","1","1","2"
"吏部郎中杨志","1","1","2"
"部郎中杨志诚","1","1","2"
"右御史中丞知","1","1","2"
"御史中丞知大","1","1","2"
"史中丞知大夫","1","1","2"
"中丞知大夫事","1","1","2"
"时雍州人裴知","1","1","2"
"雍州人裴知古","1","1","2"
"虎牙郎将公孙","1","1","2"
"牙郎将公孙上","1","1","2"
"郎将公孙上哲","1","1","2"
"将公孙上哲战","1","1","2"
"遣右御卫将军","1","1","2"
"东南道大总管","1","1","2"
"东南道行台尚","1","1","2"
"南道行台尚书","1","1","2"
"江淮安抚大使","1","1","2"
"秦王平刘黑闼","2","0","2"
"武德七年二月","1","1","2"
"赵郡王孝恭平","1","1","2"
"下壮士十余人","1","1","2"
"遣西门君仪谕","1","1","2"
"遣雁门人元普","1","1","2"
"雁门人元普赐","1","1","2"
"恒安人郭子威","1","1","2"
"黜柳城太守杨","1","1","2"
"柳城太守杨林","1","1","2"
"城太守杨林甫","1","1","2"
"皇太子建成会","1","1","2"
"左翊卫大将军","1","1","2"
"大都督庐江王","1","1","2"
"俄检校吏部尚","2","0","2"
"西突厥欲谷设","1","1","2"
"君集配没罪人","1","1","2"
"太子承乾数过","2","0","2"
"隐太子将作难","1","1","2"
"阴结山东豪杰","1","1","2"
"时茂州俚童张","1","1","2"
"茂州俚童张仲","1","1","2"
"州俚童张仲文","1","1","2"
"刑部尚书韦挺","1","1","2"
"沃沮道行军副","1","1","2"
"沮道行军副总","1","1","2"
"隋司隶大夫薛","1","1","2"
"居舍人崔祖浚","1","1","2"
"侍郎高孝基劝","1","1","2"
"时钦州俚帅宁","1","1","2"
"钦州俚帅宁长","1","1","2"
"州俚帅宁长真","1","1","2"
"二百九十三姓","1","1","2"
"千六百五十一","1","1","2"
"六百五十一家","1","1","2"
"吕才等十二人","1","1","2"
"二百三十五姓","1","1","2"
"二千二百八十","1","1","2"
"千二百八十七","1","1","2"
"二百八十七家","1","1","2"
"内史令李德林","1","1","2"
"资阳郡东曹掾","1","1","2"
"斩部将十四人","1","1","2"
"薛举叛将钟俱","1","1","2"
"举叛将钟俱仇","1","1","2"
"扶州刺史蒋善","1","1","2"
"州刺史蒋善合","1","1","2"
"行台尚书韦云","1","1","2"
"渭北道行军记","1","1","2"
"北道行军记室","1","1","2"
"道行军记室参","1","1","2"
"行军记室参军","1","1","2"
"大王功盖天下","1","1","2"
"进陕东道大行","2","0","2"
"东道大行台考","1","1","2"
"道大行台考功","1","1","2"
"大行台考功郎","1","1","2"
"行台考功郎中","1","1","2"
"高丽违失臣节","1","1","2"
"陕州总管府长","1","1","2"
"州总管府长史","1","1","2"
"东道大行台司","1","1","2"
"道大行台司勋","1","1","2"
"大行台司勋郎","1","1","2"
"行台司勋郎中","1","1","2"
"监察御史陈师","1","1","2"
"察御史陈师合","1","1","2"
"武阳郡丞元宝","1","1","2"
"阳郡丞元宝藏","1","1","2"
"徵见秦王功高","1","1","2"
"太子千牛李志","1","1","2"
"子千牛李志安","1","1","2"
"齐王护军李思","1","1","2"
"王护军李思行","1","1","2"
"皇甫德参上书","1","1","2"
"齐桓公问管仲","1","1","2"
"诏内外百官朝","1","1","2"
"内外百官朝集","1","1","2"
"外百官朝集使","1","1","2"
"检校太子左庶","1","1","2"
"校太子左庶子","1","1","2"
"太常少卿祖孝","1","1","2"
"常少卿祖孝孙","1","1","2"
"民部尚书唐俭","1","1","2"
"敬直封南城县","1","1","2"
"直封南城县男","1","1","2"
"太平公史万岁","1","1","2"
"高昌等二十七","1","1","2"
"擢银青光禄大","2","0","2"
"累迁太子詹事","2","0","2"
"王府骠骑将军","1","1","2"
"黄门侍郎刘洎","1","1","2"
"秦王府士曹参","1","1","2"
"王府士曹参军","1","1","2"
"高宗幸万年宫","2","0","2"
"外传呼画师阎","1","1","2"
"传呼画师阎立","1","1","2"
"呼画师阎立本","1","1","2"
"金吾将军李质","1","1","2"
"检校左翊卫鹰","1","1","2"
"校左翊卫鹰扬","1","1","2"
"左翊卫鹰扬郎","1","1","2"
"翊卫鹰扬郎将","1","1","2"
"进尚书右仆射","2","0","2"
"河南道巡省大","1","1","2"
"南道巡省大使","1","1","2"
"大丞相府记室","1","1","2"
"秘书郎岑文本","1","1","2"
"殿中侍御史崔","1","1","2"
"中侍御史崔仁","1","1","2"
"侍御史崔仁师","1","1","2"
"中书舍人李百","1","1","2"
"书舍人李百药","1","1","2"
"著作郎姚思廉","1","1","2"
"左仆射房玄龄","1","1","2"
"景州录事参军","1","1","2"
"右庶子赵弘智","1","1","2"
"授渭北道行军","2","0","2"
"渭北道行军元","1","1","2"
"道行军元帅府","1","1","2"
"行军元帅府记","1","1","2"
"军元帅府记室","1","1","2"
