"N-gram","元史","元史翻译","Total"
"授进义副尉","1","1","2"
"屯田总管下","1","1","2"
"田总管下丁","1","1","2"
"颍州副万户","1","1","2"
"绍兴浙江五","1","1","2"
"兴浙江五翼","1","1","2"
"浙江五翼军","1","1","2"
"子良率千余","1","1","2"
"良率千余人","1","1","2"
"新城数万口","1","1","2"
"总管陕西东","1","1","2"
"管陕西东路","1","1","2"
"陕西东路兵","1","1","2"
"西东路兵马","1","1","2"
"东路都总帅","1","1","2"
"升京东路行","1","1","2"
"京东路行尚","1","1","2"
"东路行尚书","1","1","2"
"管元附军民","2","0","2"
"归德府总管","1","1","2"
"丞相阿术军","1","1","2"
"济南诸路新","1","1","2"
"南诸路新军","1","1","2"
"诸路新军千","1","1","2"
"路新军千户","1","1","2"
"同知淮西道","1","1","2"
"知淮西道宣","1","1","2"
"七年二月卒","1","1","2"
"权行军万户","1","1","2"
"改本路诸军","1","1","2"
"本路诸军镇","1","1","2"
"路诸军镇抚","1","1","2"
"提控经历司","1","1","2"
"平路总管府","1","1","2"
"路总管府参","1","1","2"
"总管府参议","1","1","2"
"博州防御使","1","1","2"
"东平路元帅","1","1","2"
"孛里海率兵","1","1","2"
"皇太弟拖雷","1","1","2"
"太弟拖雷南","1","1","2"
"弟拖雷南渡","1","1","2"
"改授征行千","1","1","2"
"授征行千户","1","1","2"
"单三州管民","1","1","2"
"三州管民总","1","1","2"
"州管民总管","1","1","2"
"紥剌温火赤","2","0","2"
"济南历城县","1","1","2"
"南历城县人","1","1","2"
"功授中翼都","1","1","2"
"授中翼都统","1","1","2"
"陈州七十里","1","1","2"
"斌知青陵多","1","1","2"
"升济南新旧","1","1","2"
"济南新旧军","1","1","2"
"南新旧军万","1","1","2"
"赐银六十锭","1","1","2"
"攻破盘山寨","1","1","2"
"将赵牛子降","1","1","2"
"改四川北道","2","0","2"
"德兴禅房山","1","1","2"
"赐世亨银章","1","1","2"
"入终南山读","1","1","2"
"终南山读书","1","1","2"
"缙山元帅府","1","1","2"
"招集山西溃","1","1","2"
"大军破紫荆","1","1","2"
"军破紫荆关","1","1","2"
"节度使孙吴","1","1","2"
"度使孙吴坚","1","1","2"
"使孙吴坚守","1","1","2"
"行尚书六部","1","1","2"
"尚书六部事","1","1","2"
"太傅猛安率","1","1","2"
"傅猛安率兵","1","1","2"
"猛安率兵南","1","1","2"
"安率兵南征","1","1","2"
"仁义取天下","1","1","2"
"命驸马孛秃","1","1","2"
"太弟国王分","1","1","2"
"诸侯王城邑","1","1","2"
"判三司副使","1","1","2"
"旧人王宣抚","1","1","2"
"率诸生行释","2","0","2"
"诸生行释菜","2","0","2"
"生行释菜礼","2","0","2"
"士卒运木石","1","1","2"
"守谦率军讨","1","1","2"
"愿入城访求","1","1","2"
"入城访求亲","1","1","2"
"城访求亲族","1","1","2"
"族人数十口","1","1","2"
"人数十口归","1","1","2"
"奉命持国书","1","1","2"
"命持国书使","1","1","2"
"吏多乘乱贪","1","1","2"
"多乘乱贪暴","1","1","2"
"山公武仙降","1","1","2"
"史天倪副帅","1","1","2"
"源军节度使","1","1","2"
"真定等路万","1","1","2"
"定等路万户","1","1","2"
"等路万户府","1","1","2"
"路万户府参","1","1","2"
"万户府参谋","1","1","2"
"追封寿国公","1","1","2"
"东平路奏差","1","1","2"
"平路奏差官","1","1","2"
"本府总管代","1","1","2"
"府总管代行","1","1","2"
"冠氏等十七","1","1","2"
"氏等十七城","1","1","2"
"等十七城改","1","1","2"
"十七城改隶","1","1","2"
"泰定军节度","1","1","2"
"兖州管内观","1","1","2"
"宋丞相富弼","1","1","2"
"丞相富弼镇","1","1","2"
"守雄州北门","1","1","2"
"州人开南门","1","1","2"
"金将武仙杀","1","1","2"
"诏赐井陉北","1","1","2"
"世祖命德裕","1","1","2"
"焦山寺主僧","1","1","2"
"丞相伯颜杀","1","1","2"
"相伯颜杀丁","1","1","2"
"伯颜杀丁家","1","1","2"
"颜杀丁家洲","1","1","2"
"杀丁家洲降","1","1","2"
"丁家洲降卒","1","1","2"
"郡守许定国","1","1","2"
"守许定国等","1","1","2"
"许定国等四","1","1","2"
"定国等四人","1","1","2"
"二十五年卒","1","1","2"
"帝命中书令","1","1","2"
"命中书令耶","1","1","2"
"赐名蒙古台","1","1","2"
"边将劫皇子","1","1","2"
"将劫皇子北","1","1","2"
"劫皇子北安","1","1","2"
"逆顺祸福理","2","0","2"
"况臣才识浅","1","1","2"
"臣才识浅薄","1","1","2"
"丞相安童尝","2","0","2"
"金龙头杖赐","1","1","2"
"乾州奉天人","1","1","2"
"况河南兵荒","1","1","2"
"参议京兆宣","1","1","2"
"议京兆宣抚","1","1","2"
"京兆宣抚司","1","1","2"
"兆宣抚司事","1","1","2"
"贿赂相交结","1","1","2"
"监筑上都城","1","1","2"
"留右丞阿里","1","1","2"
"室子孙流寓","1","1","2"
"南安李梓发","1","1","2"
"安李梓发作","1","1","2"
"李梓发作乱","1","1","2"
"遣才子八人","1","1","2"
"太祖命哈赤","1","1","2"
"祖命哈赤吉","1","1","2"
"杀所置达鲁","1","1","2"
"福源招集北","1","1","2"
"四十余城遗","1","1","2"
"十余城遗民","1","1","2"
"复遣撒礼塔","2","0","2"
"王京处仁城","1","1","2"
"归附高丽军","1","1","2"
"附高丽军民","1","1","2"
"高丽军民长","1","1","2"
"丽军民长官","1","1","2"
"命唐古拔都","1","1","2"
"洞三州山城","1","1","2"
"定宗命阿母","1","1","2"
"宗命阿母罕","1","1","2"
"威州平虏城","1","1","2"
"高丽族子王","1","1","2"
"王头辇哥讨","1","1","2"
"头辇哥讨平","1","1","2"
"命茶丘率兵","1","1","2"
"帝遣侍卫亲","1","1","2"
"亲军千户王","1","1","2"
"军千户王岑","1","1","2"
"罗州道监造","1","1","2"
"州道监造战","1","1","2"
"道监造战船","1","1","2"
"侄金永等七","1","1","2"
"金永等七人","1","1","2"
"欣都率兵渡","1","1","2"
"都率兵渡海","1","1","2"
"授东征右副","1","1","2"
"东征右副都","1","1","2"
"征右副都元","1","1","2"
"都元帅忽敦","1","1","2"
"元帅忽敦等","1","1","2"
"丞相伯颜北","1","1","2"
"相伯颜北征","1","1","2"
"伯颜北征叛","1","1","2"
"颜北征叛臣","1","1","2"
"高丽金州合","1","1","2"
"丽金州合浦","1","1","2"
"丞范文虎等","1","1","2"
"定海等处渡","1","1","2"
"海等处渡海","1","1","2"
"监造战船七","1","1","2"
"造战船七百","1","1","2"
"二十一年十","1","1","2"
"颜骑兵万余","1","1","2"
"叛王哈丹等","1","1","2"
"王哈丹等窜","1","1","2"
"哈丹等窜入","1","1","2"
"丹等窜入高","1","1","2"
"等窜入高丽","1","1","2"
"辽阳二千里","1","1","2"
"赐金字圆符","1","1","2"
"高丽民三百","1","1","2"
"丽民三百人","1","1","2"
"帅孛鲁罕袭","1","1","2"
"命伯颜伐宋","1","1","2"
"命右卫指挥","1","1","2"
"右卫指挥使","1","1","2"
"卫指挥使秃","1","1","2"
"挥使秃满歹","1","1","2"
"使秃满歹率","1","1","2"
"秃满歹率轻","1","1","2"
"二万攻淮安","1","1","2"
"古汉军都镇","1","1","2"
"汉军都镇抚","1","1","2"
"帝命秃满歹","1","1","2"
"宋黄州制置","1","1","2"
"黄州制置使","1","1","2"
"州制置使陈","1","1","2"
"制置使陈奕","1","1","2"
"置使陈奕降","1","1","2"
"帅孛鲁罕攻","1","1","2"
"海州安抚丁","1","1","2"
"州安抚丁顺","1","1","2"
"安抚丁顺约","1","1","2"
"孛鲁罕令君","1","1","2"
"鲁罕令君祥","1","1","2"
"加辅国上将","2","0","2"
"授辽阳行省","1","1","2"
"东南海口辛","1","1","2"
"南海口辛桥","1","1","2"
"裁减久任官","1","1","2"
"知枢密院暗","1","1","2"
"枢密院暗伯","1","1","2"
"密院暗伯等","1","1","2"
"院暗伯等奏","1","1","2"
"君祥始终一","1","1","2"
"祥始终一心","1","1","2"
"设儒学提举","1","1","2"
"儒学提举官","1","1","2"
"商议辽阳等","1","1","2"
"议辽阳等处","1","1","2"
"改商议行省","1","1","2"
"商议行省事","1","1","2"
"攻二里散关","1","1","2"
"宋将余侍郎","1","1","2"
"将余侍郎烧","1","1","2"
"鼎率众修复","1","1","2"
"阳城县军民","1","1","2"
"城县军民长","1","1","2"
"县军民长官","1","1","2"
"六盘山经临","1","1","2"
"盘山经临洮","1","1","2"
"下西蕃诸城","1","1","2"
"太原两路万","1","1","2"
"原两路万户","1","1","2"
"北两路宣抚","1","1","2"
"两路宣抚使","1","1","2"
"改佥书西蜀","1","1","2"
"佥书西蜀四","1","1","2"
"书西蜀四川","1","1","2"
"改授淮西宣","1","1","2"
"授淮西宣慰","1","1","2"
"帝顾左右曰","2","0","2"
"战功授怀远","1","1","2"
"功授怀远大","1","1","2"
"赐白金五千","1","1","2"
"内台侍御史","1","1","2"
"广行枢密副","1","1","2"
"道经庐陵永","1","1","2"
"经庐陵永新","1","1","2"
"万户张柔屯","1","1","2"
"时荆山西九","1","1","2"
"荆山西九十","1","1","2"
"山西九十里","1","1","2"
"河南经略大","1","1","2"
"南经略大使","1","1","2"
"进伐木开道","1","1","2"
"伐木开道七","1","1","2"
"木开道七百","1","1","2"
"开道七百余","1","1","2"
"道七百余里","1","1","2"
"战舰三百余","1","1","2"
"泊黑石峡东","1","1","2"
"河西中兴府","1","1","2"
"改授左翼屯","1","1","2"
"授左翼屯田","1","1","2"
"左翼屯田万","1","1","2"
"巩昌盐川人","1","1","2"
"镇远军节度","1","1","2"
"远军节度使","1","1","2"
"巩昌便宜总","1","1","2"
"昌便宜总帅","1","1","2"
"敢背主失节","1","1","2"
"斩首三千余","1","1","2"
"首三千余级","1","1","2"
"巩等二十余","1","1","2"
"等二十余州","1","1","2"
"二十余州事","1","1","2"
"十余州事皆","1","1","2"
"余州事皆听","1","1","2"
"骁将葛铁枪","1","1","2"
"生擒葛铁枪","1","1","2"
"天泽遣锐卒","1","1","2"
"泽遣锐卒五","1","1","2"
"遣锐卒五十","1","1","2"
"者三百余人","2","0","2"
"西山抱犊寨","1","1","2"
"济南五路万","1","1","2"
"南五路万户","1","1","2"
"将完颜合达","1","1","2"
"败一都尉军","1","1","2"
"斩金将完颜","1","1","2"
"金将完颜庆","1","1","2"
"将完颜庆山","1","1","2"
"完颜庆山奴","1","1","2"
"令完颜白撒","1","1","2"
"天泽率轻骑","1","1","2"
"白撒等败走","1","1","2"
"撒等败走蒲","1","1","2"
"等败走蒲城","1","1","2"
"新卫达鲁花","1","1","2"
"卫达鲁花赤","1","1","2"
"鲁花赤撒吉","1","1","2"
"花赤撒吉思","1","1","2"
"筏潜渡汝水","1","1","2"
"宪宗赐卫州","1","1","2"
"宗赐卫州五","1","1","2"
"赐卫州五城","1","1","2"
"宋将吕文德","1","1","2"
"问治国安民","1","1","2"
"定省规十条","1","1","2"
"一子管民政","1","1","2"
"一子掌兵权","1","1","2"
"天泽举唐韦","1","1","2"
"泽举唐韦澳","1","1","2"
"举唐韦澳告","1","1","2"
"文炳率义士","1","1","2"
"炳率义士四","1","1","2"
"率义士四十","1","1","2"
"义士四十六","1","1","2"
"士四十六骑","1","1","2"
"山东东路宣","1","1","2"
"东东路宣抚","1","1","2"
"东路宣抚使","1","1","2"
"立侍卫亲军","1","1","2"
"山东东路经","1","1","2"
"东东路经略","1","1","2"
"金银符五十","1","1","2"
"代史氏两万","1","1","2"
"史氏两万户","1","1","2"
"邓州光化行","1","1","2"
"州光化行军","1","1","2"
"光化行军万","1","1","2"
"化行军万户","1","1","2"
"河南等路统","1","1","2"
"南等路统军","1","1","2"
"等路统军副","1","1","2"
"皆列栅筑堡","1","1","2"
"臣所部千户","1","1","2"
"所部千户私","1","1","2"
"部千户私役","1","1","2"
"千户私役兵","1","1","2"
"私役兵士四","1","1","2"
"役兵士四人","1","1","2"
"东路统军副","1","1","2"
"子士选请代","1","1","2"
"守将范文虎","1","1","2"
"知州事王喜","1","1","2"
"命伯颜军驻","1","1","2"
"孙虎臣约真","1","1","2"
"获战船七百","1","1","2"
"本军安抚使","1","1","2"
"文炳命招讨","1","1","2"
"炳命招讨使","1","1","2"
"命招讨使王","1","1","2"
"招讨使王世","1","1","2"
"讨使王世强","1","1","2"
"伯颜命文炳","1","1","2"
"颜命文炳入","1","1","2"
"翰林学士李","1","1","2"
"天下三百余","1","1","2"
"下三百余年","1","1","2"
"宋宗室福王","1","1","2"
"伯颜入朝奏","1","1","2"
"臣等奉天威","1","1","2"
"等奉天威平","1","1","2"
"奉天威平宋","1","1","2"
"董文炳居多","1","1","2"
"忠勤朕所素","1","1","2"
"勤朕所素知","1","1","2"
"张世杰奉吉","1","1","2"
"世杰奉吉王","1","1","2"
"阿里伯奉诏","1","1","2"
"命文忠护丧","1","1","2"
"文蔚率邓州","1","1","2"
"蔚率邓州一","1","1","2"
"率邓州一军","1","1","2"
"邓州一军西","1","1","2"
"州一军西行","1","1","2"
"太师博鲁欢","1","1","2"
"师博鲁欢攻","1","1","2"
"博鲁欢攻扬","1","1","2"
"鲁欢攻扬州","1","1","2"
"行省阿里代","1","1","2"
"守将姜才乘","1","1","2"
"率轻骑数百","1","1","2"
"昼战必能制","1","1","2"
"战必能制敌","1","1","2"
"侍卫亲军诸","1","1","2"
"卫亲军诸卫","1","1","2"
"前卫指挥使","1","1","2"
"主将观望退","1","1","2"
"将观望退缩","1","1","2"
"时丞相完泽","1","1","2"
"师征八百媳","1","1","2"
"然后聚粮选","1","1","2"
"后聚粮选兵","1","1","2"
"致百万生灵","1","1","2"
"汴梁行省平","1","1","2"
"梁行省平章","1","1","2"
"顺天路总管","1","1","2"
"亲王合必赤","1","1","2"
"涨送衣粮入","1","1","2"
"送衣粮入城","1","1","2"
"弘范兵千人","1","1","2"
"宋将吕文焕","2","0","2"
"宋相贾似道","1","1","2"
"相贾似道督","1","1","2"
"贾似道督兵","1","1","2"
"殿帅孙虎臣","1","1","2"
"弘范转战前","1","1","2"
"圣恩待士卒","1","1","2"
"恩待士卒诚","1","1","2"
"待士卒诚厚","1","1","2"
"都统姜才所","1","1","2"
"统姜才所统","1","1","2"
"夺战舰八十","1","1","2"
"战舰八十艘","1","1","2"
"后赐名拔都","1","1","2"
"乘虚破北门","1","1","2"
"宋军千余艘","1","1","2"
"崖山东西对","1","1","2"
"山东西对峙","1","1","2"
"违令者斩先","1","1","2"
"北面一军乘","1","1","2"
"面一军乘潮","1","1","2"
"李恒等顺潮","1","1","2"
"余将吏皆降","1","1","2"
"邢台节度使","1","1","2"
"台节度使府","1","1","2"
"节度使府令","1","1","2"
"度使府令史","1","1","2"
"天生成吉思","1","1","2"
"生成吉思皇","1","1","2"
"侍读学士窦","1","1","2"
"读学士窦默","1","1","2"
"保刘秉忠同","1","1","2"
"刘秉忠同学","1","1","2"
"世祖居潜邸","2","0","2"
"初分二千户","1","1","2"
"文谦秉忠言","2","0","2"
"秉忠言世祖","2","0","2"
"选近侍脱兀","1","1","2"
"近侍脱兀脱","1","1","2"
"田十数万顷","1","1","2"
"淄州妖人胡","1","1","2"
"州妖人胡王","1","1","2"
"妖人胡王惑","1","1","2"
"人胡王惑众","1","1","2"
"世祖皇弟开","2","0","2"
"江淮荆湖南","1","1","2"
"淮荆湖南北","1","1","2"
"荆湖南北等","1","1","2"
"南北等路宣","1","1","2"
"北等路宣抚","1","1","2"
"公同受命南","1","1","2"
"同受命南征","1","1","2"
"使血脉断绝","1","1","2"
"知进退存亡","1","1","2"
"举天下兵力","1","1","2"
"越沿海巨舶","1","1","2"
"沿海巨舶大","1","1","2"
"海巨舶大舰","1","1","2"
"西域诸胡窥","1","1","2"
"遣使召旭烈","1","1","2"
"召真金太子","1","1","2"
"真金太子镇","1","1","2"
"守帅贾似道","1","1","2"
"遣副使刘仁","1","1","2"
"副使刘仁杰","1","1","2"
"淮帅李庭芝","1","1","2"
"伯颜奉诏南","1","1","2"
"颜奉诏南伐","1","1","2"
"礼部尚书中","1","1","2"
"部尚书中都","1","1","2"
"尚书中都海","1","1","2"
"书中都海牙","1","1","2"
"弟行枢密院","1","1","2"
"密院都事郝","1","1","2"
"院都事郝庸","1","1","2"
"都事郝庸入","1","1","2"
"事郝庸入宋","1","1","2"
"易春秋外传","1","1","2"
"燕京行台郎","1","1","2"
"京行台郎中","1","1","2"
"置屯田经略","1","1","2"
"宋太祖遣曹","1","1","2"
"太祖遣曹彬","1","1","2"
"祖遣曹彬取","1","1","2"
"遣曹彬取南","1","1","2"
"曹彬取南唐","1","1","2"
"检察二人监","1","1","2"
"宣抚三使司","1","1","2"
"知枢密院伯","1","1","2"
"枢密院伯颜","1","1","2"
"衡太子太保","2","0","2"
"刘秉忠等奏","1","1","2"
"俘者三十人","1","1","2"
"遇名医李浩","1","1","2"
"中书杨惟中","1","1","2"
"杨惟中奉旨","1","1","2"
"惟中奉旨招","1","1","2"
"奉旨招集儒","1","1","2"
"许衡朝暮讲","1","1","2"
"衡朝暮讲习","1","1","2"
"命皇子真金","1","1","2"
"陛下十余年","1","1","2"
"敢先受太傅","1","1","2"
"窦汉卿一人","1","1","2"
"加昭文馆大","1","1","2"
"朕求贤三十","1","1","2"
"求贤三十年","1","1","2"
"李俊民二人","1","1","2"
"将彭义斌守","1","1","2"
"彭义斌守大","1","1","2"
"义斌守大名","1","1","2"
"安抚司计议","1","1","2"
"抚司计议官","1","1","2"
"子贞率众归","1","1","2"
"东平行台严","1","1","2"
"平行台严实","1","1","2"
"丞相耶律楚","1","1","2"
"相耶律楚材","1","1","2"
"子贞多方赈","1","1","2"
"贞多方赈救","1","1","2"
"活者万余人","1","1","2"
"故东平一时","1","1","2"
"东平一时人","1","1","2"
"子贞仿前代","1","1","2"
"贞仿前代观","1","1","2"
"仿前代观察","1","1","2"
"前代观察采","1","1","2"
"代观察采访","1","1","2"
"分三道纠察","1","1","2"
"三道纠察官","1","1","2"
"道纠察官吏","1","1","2"
"参议东平路","1","1","2"
"议东平路事","1","1","2"
"提举太常礼","1","1","2"
"举太常礼乐","1","1","2"
"诏子贞参议","1","1","2"
"子贞参议军","1","1","2"
"贞参议军前","1","1","2"
"参议军前行","1","1","2"
"议军前行中","1","1","2"
"军前行中书","1","1","2"
"前行中书省","1","1","2"
"宜增筑外城","1","1","2"
"彼粮尽援绝","1","1","2"
"三年一贡举","1","1","2"
"相耶律铸行","1","1","2"
"卿气力未衰","1","1","2"
"三年十一月","1","1","2"
"东平严实聘","1","1","2"
"受京兆分地","1","1","2"
"八州十二县","1","1","2"
"汪良臣发兵","1","1","2"
"浑都海合军","1","1","2"
"都海合军南","1","1","2"
"良臣令军士","1","1","2"
"臣令军士下","1","1","2"
"令军士下马","1","1","2"
