"N-gram","元史","元史翻译","Total"
"元勋命世大臣","1","1","2"
"京兆控制陇蜀","1","1","2"
"浑都海闻京兆","1","1","2"
"加赠推忠佐理","1","1","2"
"赠推忠佐理翊","1","1","2"
"推忠佐理翊运","1","1","2"
"忠佐理翊运功","1","1","2"
"佐理翊运功臣","1","1","2"
"宗王旭烈兀开","1","1","2"
"诏改淮西行省","1","1","2"
"命断事官杨仁","1","1","2"
"万户忙古歹生","1","1","2"
"户忙古歹生擒","1","1","2"
"忙古歹生擒虎","1","1","2"
"古歹生擒虎臣","1","1","2"
"副都统制任宁","1","1","2"
"总管李庭攻破","1","1","2"
"制置使夏贵等","1","1","2"
"统王达守阳逻","1","1","2"
"王达守阳逻堡","1","1","2"
"先遣万户阿剌","1","1","2"
"遣万户阿剌罕","1","1","2"
"大军水陆东下","1","1","2"
"武略将军囊加","1","1","2"
"略将军囊加歹","1","1","2"
"将军囊加歹同","1","1","2"
"步军指挥使孙","1","1","2"
"军指挥使孙虎","1","1","2"
"指挥使孙虎臣","1","1","2"
"夏贵战舰二千","2","0","2"
"贵战舰二千五","2","0","2"
"知镇巢军曹旺","1","1","2"
"宋沿江制置赵","1","1","2"
"命招讨使唆都","1","1","2"
"招讨使唆都守","1","1","2"
"淮西滁州诸郡","1","1","2"
"遣左右司员外","1","1","2"
"右司员外郎石","1","1","2"
"司员外郎石天","1","1","2"
"员外郎石天麟","1","1","2"
"议事官张羽等","1","1","2"
"事官张羽等持","1","1","2"
"官张羽等持王","1","1","2"
"张羽等持王荣","1","1","2"
"调淮东都元帅","1","1","2"
"淮东都元帅孛","1","1","2"
"东都元帅孛鲁","1","1","2"
"都元帅阿里伯","1","1","2"
"参政阿剌罕等","1","1","2"
"参政董文炳等","1","1","2"
"游介实奉诏书","1","1","2"
"介实奉诏书副","1","1","2"
"实奉诏书副本","1","1","2"
"遣宁玉修吴江","1","1","2"
"宁玉修吴江长","1","1","2"
"玉修吴江长桥","1","1","2"
"囊加歹同宋尚","1","1","2"
"加歹同宋尚书","1","1","2"
"歹同宋尚书夏","1","1","2"
"同宋尚书夏士","1","1","2"
"宋尚书夏士林","1","1","2"
"宗正少卿陆秀","1","1","2"
"正少卿陆秀夫","1","1","2"
"帛二十五万匹","1","1","2"
"遣宁玉守长桥","1","1","2"
"范文虎巡视城","1","1","2"
"文虎巡视城堡","1","1","2"
"遣吕文焕持黄","1","1","2"
"吕文焕持黄榜","1","1","2"
"吕文焕等入城","1","1","2"
"平章阿合马先","1","1","2"
"宗王明理铁木","1","1","2"
"范文虎相继率","1","1","2"
"文虎相继率兵","1","1","2"
"堡西沙芜口入","1","1","2"
"重兵皆驻扬州","1","1","2"
"命阿术分兵围","1","1","2"
"宋两淮镇将张","1","1","2"
"两淮镇将张世","1","1","2"
"淮镇将张世杰","1","1","2"
"泰兴县二千户","1","1","2"
"迁参议中书省","1","1","2"
"廉希宪守江陵","1","1","2"
"兵二万攻扬子","1","1","2"
"二万攻扬子桥","1","1","2"
"兵十万航海征","1","1","2"
"中途遇土土哈","1","1","2"
"遣御史大夫秃","1","1","2"
"钦察左卫指挥","1","1","2"
"命阿八赤督运","1","1","2"
"益都等路宣慰","1","1","2"
"都等路宣慰使","1","1","2"
"胶莱海道漕运","1","1","2"
"莱海道漕运使","1","1","2"
"湖广等处行尚","1","1","2"
"广等处行尚书","1","1","2"
"中卫亲军千人","1","1","2"
"都元帅阿答胡","1","1","2"
"宋制置使蒲择","1","1","2"
"都统制段元鉴","1","1","2"
"统制段元鉴等","1","1","2"
"延八都鲁等守","1","1","2"
"八都鲁等守成","1","1","2"
"都鲁等守成都","1","1","2"
"行枢密院火都","1","1","2"
"枢密院火都赤","1","1","2"
"败宋安抚昝万","1","1","2"
"宋安抚昝万寿","1","1","2"
"授六翼达鲁花","1","1","2"
"六翼达鲁花赤","1","1","2"
"川行枢密院合","1","1","2"
"行枢密院合答","1","1","2"
"命行枢密副使","1","1","2"
"率二十余骑攻","1","1","2"
"授西川蒙古军","1","1","2"
"西川蒙古军马","1","1","2"
"川蒙古军马六","1","1","2"
"蒙古军马六翼","1","1","2"
"古军马六翼新","1","1","2"
"军马六翼新附","1","1","2"
"马六翼新附军","1","1","2"
"六翼新附军招","1","1","2"
"翼新附军招讨","1","1","2"
"新附军招讨使","1","1","2"
"四川西道宣慰","1","1","2"
"川西道宣慰使","1","1","2"
"薛遣先锋阿麻","1","1","2"
"率所部五万余","1","1","2"
"所部五万余户","1","1","2"
"加赐金帛鞍辔","1","1","2"
"阿剌罕同断事","1","1","2"
"剌罕同断事官","1","1","2"
"罕同断事官杨","1","1","2"
"同断事官杨仁","1","1","2"
"统左翼军顺流","1","1","2"
"蒙古军四十万","1","1","2"
"古军四十万征","1","1","2"
"功授镇国上将","1","1","2"
"筑正阳东西城","1","1","2"
"宋将夏贵乘淮","1","1","2"
"石祖忠遣使乞","1","1","2"
"祖忠遣使乞降","1","1","2"
"扬州守将李庭","1","1","2"
"守将李庭芝闻","1","1","2"
"宋兵望风退走","1","1","2"
"平章阿术登南","1","1","2"
"章阿术登南岸","1","1","2"
"阿术登南岸督","1","1","2"
"都统刘师勇袭","1","1","2"
"行江西中书省","1","1","2"
"江西中书省事","1","1","2"
"诸王哈必赤平","1","1","2"
"章知府等二十","1","1","2"
"知府等二十二","1","1","2"
"府等二十二人","1","1","2"
"败宋将陈路钤","1","1","2"
"唆都取道泉州","1","1","2"
"南剑州都督张","1","1","2"
"溺死者五万余","1","1","2"
"死者五万余人","1","1","2"
"元帅阿术攻襄","1","1","2"
"帅阿术攻襄阳","1","1","2"
"丞相伯颜麾下","1","1","2"
"宋平章贾似道","1","1","2"
"擒宋统制王文","1","1","2"
"宋统制王文虎","1","1","2"
"平章博鲁欢攻","1","1","2"
"章博鲁欢攻泰","1","1","2"
"兵攻泰州新城","1","1","2"
"阿术攻下扬州","1","1","2"
"术攻下扬州诸","1","1","2"
"攻下扬州诸郡","1","1","2"
"宋制置李庭芝","1","1","2"
"功升武略将军","1","1","2"
"同安县答关寨","1","1","2"
"海外诸蕃宣慰","1","1","2"
"外诸蕃宣慰使","1","1","2"
"福建道市舶提","1","1","2"
"建道市舶提举","1","1","2"
"福建道长司宣","1","1","2"
"建道长司宣慰","1","1","2"
"道长司宣慰使","1","1","2"
"长司宣慰使都","1","1","2"
"司宣慰使都元","1","1","2"
"益都淄莱新军","1","1","2"
"都淄莱新军万","1","1","2"
"淄莱新军万户","1","1","2"
"赐白金五百两","1","1","2"
"都元帅逊都台","1","1","2"
"宋丞相陈宜中","1","1","2"
"世杰遣都统张","1","1","2"
"杰遣都统张文","1","1","2"
"遣都统张文虎","1","1","2"
"遣镇抚孔遵追","1","1","2"
"同知江西宣慰","1","1","2"
"知江西宣慰司","1","1","2"
"江西宣慰司事","1","1","2"
"左丞董文炳合","1","1","2"
"丞董文炳合兵","1","1","2"
"董文炳合兵追","1","1","2"
"皇子镇南王征","1","1","2"
"子镇南王征交","1","1","2"
"桑哥奸贪误国","1","1","2"
"哥奸贪误国害","1","1","2"
"奸贪误国害民","1","1","2"
"江浙省臣乌马","1","1","2"
"湖广省臣要束","1","1","2"
"广省臣要束木","1","1","2"
"省臣要束木等","1","1","2"
"桑哥奏立尚书","1","1","2"
"哥奏立尚书省","1","1","2"
"诬杀参政杨居","1","1","2"
"杀参政杨居宽","1","1","2"
"成宗皇孙抚军","2","0","2"
"宗皇孙抚军北","2","0","2"
"建议加上祖宗","1","1","2"
"议加上祖宗尊","1","1","2"
"加上祖宗尊谥","1","1","2"
"上祖宗尊谥庙","1","1","2"
"祖宗尊谥庙号","1","1","2"
"阿鲁浑萨理曰","2","0","2"
"问阿鲁浑萨理","1","1","2"
"遣阿鲁浑萨理","1","1","2"
"阿鲁浑萨理奉","1","1","2"
"鲁浑萨理奉皇","1","1","2"
"浑萨理奉皇太","1","1","2"
"萨理奉皇太子","1","1","2"
"观画师何澄画","1","1","2"
"岳柱指陶母手","1","1","2"
"授江西等处行","1","1","2"
"路四川行省左","1","1","2"
"行尚书省员外","1","1","2"
"尚书省员外郎","1","1","2"
"陕西等处万户","1","1","2"
"西等处万户府","1","1","2"
"等处万户府达","1","1","2"
"处万户府达鲁","1","1","2"
"都元帅府经历","1","1","2"
"伯颜南攻鄂州","1","1","2"
"阿术北攻汉阳","1","1","2"
"宋将相文武百","1","1","2"
"将相文武百官","1","1","2"
"昭献元圣太后","1","1","2"
"太后召囊加歹","1","1","2"
"皇后欲立安西","1","1","2"
"后欲立安西王","1","1","2"
"欲立安西王阿","1","1","2"
"尽力奉二皇子","1","1","2"
"授蕲县万户府","1","1","2"
"蕲县万户府达","1","1","2"
"县万户府达鲁","1","1","2"
"博州路奥鲁总","1","1","2"
"州路奥鲁总管","1","1","2"
"同宋安抚吕文","1","1","2"
"安抚吕文焕入","1","1","2"
"平章阿术南征","1","1","2"
"率舟师经斗龙","1","1","2"
"舟师经斗龙口","1","1","2"
"宋降将范文虎","1","1","2"
"忙兀台奉旨率","1","1","2"
"兀台奉旨率诸","1","1","2"
"台奉旨率诸军","1","1","2"
"降宋守将何清","1","1","2"
"蒙古军四万户","1","1","2"
"荆湖等处行枢","1","1","2"
"湖等处行枢密","1","1","2"
"授同知湖广等","1","1","2"
"同知湖广等处","1","1","2"
"知湖广等处行","1","1","2"
"湖广等处行枢","1","1","2"
"广等处行枢密","1","1","2"
"处行枢密院事","1","1","2"
"侍卫亲军副都","1","1","2"
"卫亲军副都指","1","1","2"
"亲军副都指挥","1","1","2"
"诸王合必赤讨","1","1","2"
"王合必赤讨李","2","0","2"
"合必赤讨李璮","2","0","2"
"必赤讨李璮济","2","0","2"
"赤讨李璮济南","2","0","2"
"将孙虎臣战丁","2","0","2"
"孙虎臣战丁家","2","0","2"
"虎臣战丁家洲","2","0","2"
"高邮军达鲁花","1","1","2"
"邮军达鲁花赤","1","1","2"
"进怀远大将军","2","0","2"
"高邮路总管府","1","1","2"
"邮路总管府达","1","1","2"
"福建等处征蛮","1","1","2"
"建等处征蛮都","1","1","2"
"等处征蛮都元","1","1","2"
"处征蛮都元帅","1","1","2"
"都指挥使司事","1","1","2"
"阿秃八剌哈赤","1","1","2"
"身中三十余箭","1","1","2"
"纳兀河东等处","1","1","2"
"党乞答真一千","1","1","2"
"乞答真一千户","1","1","2"
"撒等五百余户","1","1","2"
"升怀远大将军","1","1","2"
"所管女直户五","1","1","2"
"管女直户五百","1","1","2"
"女直户五百余","1","1","2"
"邳州监战万户","1","1","2"
"夺战舰二十余","1","1","2"
"战舰二十余艘","1","1","2"
"宋将夏贵攻正","1","1","2"
"将夏贵攻正阳","1","1","2"
"同元帅撒里蛮","1","1","2"
"温州白塔屯寨","1","1","2"
"等处行中书参","1","1","2"
"处行中书参知","1","1","2"
"行中书参知政","1","1","2"
"使海外僧迦剌","1","1","2"
"海外僧迦剌国","1","1","2"
"土罕必阇耶降","2","0","2"
"丞相阿术南攻","1","1","2"
"相阿术南攻襄","1","1","2"
"阿术南攻襄阳","1","1","2"
"西行尚书省都","1","1","2"
"行尚书省都镇","1","1","2"
"尚书省都镇抚","1","1","2"
"丞相忙兀台讨","1","1","2"
"两浙盐运司同","1","1","2"
"浙盐运司同知","1","1","2"
"盐运司同知范","1","1","2"
"授河东民赋副","1","1","2"
"河东民赋副总","1","1","2"
"东民赋副总管","1","1","2"
"行军府奥鲁千","1","1","2"
"军府奥鲁千户","1","1","2"
"古都万户府知","1","1","2"
"都万户府知事","1","1","2"
"成宗大德四年","1","1","2"
"钞二十五万缗","1","1","2"
"行省参政河南","1","1","2"
"省参政河南淮","1","1","2"
"参政河南淮北","1","1","2"
"政河南淮北蒙","1","1","2"
"河南淮北蒙古","1","1","2"
"南淮北蒙古军","1","1","2"
"淮北蒙古军都","1","1","2"
"北蒙古军都万","1","1","2"
"古军都万户朵","1","1","2"
"军都万户朵列","1","1","2"
"都万户朵列图","1","1","2"
"副使万家闾犒","1","1","2"
"哈率小汪总帅","1","1","2"
"蒙古两都万户","1","1","2"
"廉访使董守中","1","1","2"
"兵甲五十五万","1","1","2"
"朝廷置行枢密","2","0","2"
"廷置行枢密院","2","0","2"
"遣都护月鲁帖","1","1","2"
"都护月鲁帖木","1","1","2"
"靖安王遣使四","1","1","2"
"江西行省员外","1","1","2"
"曾祖阔华八撒","1","1","2"
"祖阔华八撒术","1","1","2"
"江西胡参政杀","1","1","2"
"武宗亲率大军","1","1","2"
"迁江南行台御","2","0","2"
"中外翕然称贤","2","0","2"
"外翕然称贤相","2","0","2"
"立仁宗子英宗","1","1","2"
"指挥阿剌铁木","1","1","2"
"东路蒙古万户","1","1","2"
"路蒙古万户哈","1","1","2"
"蒙古万户哈剌","1","1","2"
"武宗命伯颜追","1","1","2"
"武宗大会诸王","1","1","2"
"八百顷助宿卫","1","1","2"
"分赐虎士三百","1","1","2"
"皇后伯牙吾氏","1","1","2"
"莱芜冶铁一年","1","1","2"
"枢密知院汪家","1","1","2"
"密知院汪家奴","1","1","2"
"翰林承旨沙剌","1","1","2"
"林承旨沙剌班","1","1","2"
"兵巡行红城诸","1","1","2"
"巡行红城诸处","1","1","2"
"请太子燕帖古","1","1","2"
"太子燕帖古思","1","1","2"
"南恩州阳春县","1","1","2"
"同知典瑞院事","1","1","2"
"汉军万户府达","1","1","2"
"加提调武备寺","1","1","2"
"提调武备寺事","1","1","2"
"加镇守海口侍","1","1","2"
"镇守海口侍卫","1","1","2"
"守海口侍卫亲","1","1","2"
"海口侍卫亲军","1","1","2"
"口侍卫亲军屯","1","1","2"
"侍卫亲军屯储","1","1","2"
"特命改封德王","1","1","2"
"帝王端居九重","1","1","2"
"雪郯王彻彻秃","1","1","2"
"参议孛罗帖木","1","1","2"
"诸卫兵十余万","1","1","2"
"卫兵十余万讨","1","1","2"
"左丞乌古孙良","1","1","2"
"丞乌古孙良桢","1","1","2"
"右丞悟良哈台","1","1","2"
"行省左丞相太","1","1","2"
"书平章政事月","1","1","2"
"平章政事月阔","1","1","2"
"章政事月阔察","1","1","2"
"知枢密院事雪","1","1","2"
"枢密院事雪雪","1","1","2"
"密院事雪雪代","1","1","2"
"云南大理宣慰","1","1","2"
"南大理宣慰司","1","1","2"
"大理宣慰司镇","1","1","2"
"理宣慰司镇西","1","1","2"
"宣慰司镇西路","1","1","2"
"罪者侥幸求免","1","1","2"
"山东田赋总管","1","1","2"
"东田赋总管府","1","1","2"
"御史大夫撒迪","1","1","2"
"史大夫撒迪传","1","1","2"
"大夫撒迪传旨","1","1","2"
"钦察亲军指挥","1","1","2"
"察亲军指挥使","1","1","2"
"章阁学士院供","1","1","2"
"阁学士院供奉","1","1","2"
"学士院供奉学","1","1","2"
"士院供奉学士","1","1","2"
"宗正府紥鲁火","2","0","2"
"正府紥鲁火赤","2","0","2"
"淮东肃政廉访","1","1","2"
"东肃政廉访使","1","1","2"
"前西台御史张","1","1","2"
"西台御史张桓","1","1","2"
"左司郎中汝中","1","1","2"
"司郎中汝中柏","1","1","2"
"员外郎伯帖木","1","1","2"
"时御史大夫先","2","0","2"
"西台御史蒙古","1","1","2"
"台御史蒙古鲁","1","1","2"
"御史蒙古鲁海","1","1","2"
"史蒙古鲁海牙","1","1","2"
"范文等十二人","1","1","2"
"达剌罕军帅王","1","1","2"
"者二万三千余","1","1","2"
"二万三千余户","1","1","2"
"千二百五十缗","1","1","2"
"福建盐课十三","1","1","2"
"建盐课十三万","1","1","2"
"盐课十三万引","1","1","2"
"擢陕西汉中道","2","0","2"
"陕西汉中道廉","1","1","2"
"西汉中道廉访","1","1","2"
"汉中道廉访副","1","1","2"
"中道廉访副使","1","1","2"
"管奎章阁工事","1","1","2"
"上都留守同知","1","1","2"
"特命太平同监","1","1","2"
"命太平同监修","1","1","2"
"太平同监修国","1","1","2"
"平同监修国史","1","1","2"
"请赐经筵讲官","1","1","2"
"赐经筵讲官坐","1","1","2"
"举隐士完者笃","1","1","2"
"中书参政孔思","1","1","2"
"书参政孔思立","1","1","2"
"参政孔思立等","1","1","2"
"侍御史撒马笃","1","1","2"
"御史欲害正人","1","1","2"
"知枢密院事刘","1","1","2"
"枢密院事刘哈","1","1","2"
"密院事刘哈剌","1","1","2"
"时右丞相搠思","1","1","2"
"家人造伪钞事","1","1","2"
"宦者资正院使","2","0","2"
"者资正院使朴","2","0","2"
"御史中丞秃鲁","1","1","2"
"史中丞秃鲁铁","1","1","2"
"中丞秃鲁铁木","1","1","2"
"知枢密院事纽","1","1","2"
"令监察御史买","1","1","2"
"监察御史买住","1","1","2"
"同知太常院事","1","1","2"
"知太常院事脱","1","1","2"
"太常院事脱欢","1","1","2"
"令伯撒里留太","1","1","2"
"伯撒里留太平","1","1","2"
"令御史大夫普","1","1","2"
"同知都护府事","1","1","2"
"进参议中书省","1","1","2"
"擢陕西行台侍","2","0","2"
"近畿饥民争赴","1","1","2"
"畿饥民争赴京","1","1","2"
"饥民争赴京城","1","1","2"
"张元朴等四人","1","1","2"
"靖州路总管府","1","1","2"
"靖州军民安抚","1","1","2"
"达识帖睦迩奉","1","1","2"
"识帖睦迩奉诏","1","1","2"
"诏江浙行省参","2","0","2"
"参知政事樊执","1","1","2"
"知政事樊执敬","1","1","2"
"海北宣慰使都","1","1","2"
"北宣慰使都元","1","1","2"
"达识帖睦迩方","2","0","2"
"识帖睦迩方倚","2","0","2"
"达识帖睦迩曰","2","0","2"
"强娶平章政事","1","1","2"
"娶平章政事庆","1","1","2"
"平章政事庆童","1","1","2"
"章政事庆童女","1","1","2"
"朝廷遣使征粮","1","1","2"
"士诚运米十余","1","1","2"
"诚运米十余万","1","1","2"
"运米十余万石","1","1","2"
"达识帖睦迩徒","1","1","2"
"台御史大夫普","1","1","2"
"史大夫普化帖","1","1","2"
"大夫普化帖木","1","1","2"
"花河南行省平","2","0","2"
"枢密知院雪雪","1","1","2"
"天子下诏尽夺","1","1","2"
"平章政事答失","1","1","2"
"章政事答失八","1","1","2"
"政事答失八都","1","1","2"
"事答失八都鲁","1","1","2"
"答失八都鲁征","1","1","2"
"知枢密院事完","1","1","2"
"枢密院事完者","1","1","2"
"密院事完者帖","1","1","2"
"院事完者帖木","1","1","2"
"知枢密院事悟","1","1","2"
"枢密院事悟良","1","1","2"
"密院事悟良哈","1","1","2"
"院事悟良哈台","1","1","2"
"事悟良哈台总","1","1","2"
"陕西行省右丞","1","1","2"
"同知河南行枢","1","1","2"
"知河南行枢密","1","1","2"
"河南行枢密院","1","1","2"
"南行枢密院事","1","1","2"
"本部探马赤军","1","1","2"
"部探马赤军三","1","1","2"
"平章咬住讨贼","2","0","2"
"答失八都鲁请","1","1","2"
"令屈万户率奇","1","1","2"
