"N-gram","魏书","魏书翻译","Total"
"隆兗州刺史竺灵","2","0","2"
"都督冀青徐济四","1","1","2"
"督冀青徐济四州","1","1","2"
"冀青徐济四州诸","1","1","2"
"青徐济四州诸军","1","1","2"
"徐济四州诸军事","1","1","2"
"磨浑等拾遗左右","2","0","2"
"假司空督河西七","1","1","2"
"司空督河西七镇","1","1","2"
"空督河西七镇诸","1","1","2"
"督河西七镇诸军","1","1","2"
"宁朔将军公孙兰","1","1","2"
"秦州刺史尉洛侯","1","1","2"
"长安镇将陈提等","1","1","2"
"遣右卫将军侯刚","1","1","2"
"正月十三日世宗","1","1","2"
"八月一日皇太后","1","1","2"
"月一日皇太后未","1","1","2"
"一日皇太后未亲","1","1","2"
"千牛备身杨保元","1","1","2"
"仪同开府谘议参","1","1","2"
"同开府谘议参军","1","1","2"
"部大人刘库仁勇","1","1","2"
"铁弗卫辰狡猾多","1","1","2"
"弗卫辰狡猾多变","1","1","2"
"安乐二郡诸军事","1","1","2"
"怀荒镇金城戍将","1","1","2"
"尚书仆射元目辰","1","1","2"
"书仆射元目辰进","1","1","2"
"遣将军公孙表等","1","1","2"
"遣侍中宜都公穆","1","1","2"
"侍中宜都公穆观","1","1","2"
"著作佐郎王遵业","1","1","2"
"左光禄大夫姚元","1","1","2"
"光禄大夫姚元标","1","1","2"
"督雍泾梁秦四州","1","1","2"
"雍泾梁秦四州诸","1","1","2"
"泾梁秦四州诸军","1","1","2"
"梁秦四州诸军事","1","1","2"
"黄木军主韩文殊","1","1","2"
"木军主韩文殊所","1","1","2"
"刺史陆龙成时谋","1","1","2"
"赠员外散骑常侍","1","1","2"
"齐州武昌王征虏","1","1","2"
"州武昌王征虏长","1","1","2"
"武昌王征虏长史","1","1","2"
"令著作郎韩显宗","1","1","2"
"书侍御史李焕单","1","1","2"
"遣司空长孙道生","1","1","2"
"司空长孙道生等","1","1","2"
"都督秦梁益三州","1","1","2"
"督秦梁益三州诸","1","1","2"
"秦梁益三州诸军","1","1","2"
"梁益三州诸军事","1","1","2"
"时宕昌王梁弥机","1","1","2"
"宕昌王梁弥机死","1","1","2"
"文明太皇太后圣","1","1","2"
"封顿丘郡开国公","1","1","2"
"都督冀瀛二州诸","1","1","2"
"督冀瀛二州诸军","1","1","2"
"冀瀛二州诸军事","1","1","2"
"赠都督冀沧二州","1","1","2"
"罗国主副罗越居","1","1","2"
"冀州刺史慕容凤","1","1","2"
"州刺史慕容凤夜","1","1","2"
"雍州刺史阳文祖","1","1","2"
"秦州刺史任延明","1","1","2"
"骑校尉唐小方等","1","1","2"
"东部高车巳尼陂","2","0","2"
"长安追击赫连昌","1","1","2"
"游击将军王洛生","1","1","2"
"安康子长孙道生","1","1","2"
"州刺史乞伏成龙","1","1","2"
"杀雍州刺史鱼玄","1","1","2"
"龙牧曹奏事中散","1","1","2"
"外都曹奏事中散","1","1","2"
"山胡部高车门等","1","1","2"
"功劳将军元屈等","1","1","2"
"遣永安侯贺纯攻","1","1","2"
"守将姜道祖退守","1","1","2"
"将姜道祖退守狭","1","1","2"
"姜道祖退守狭亭","1","1","2"
"蠕蠕吴提乘虚入","1","1","2"
"时中山太守仇儒","1","1","2"
"人张广达等二百","1","1","2"
"散骑常侍刘库仁","1","1","2"
"骑常侍刘库仁等","1","1","2"
"常侍刘库仁等八","1","1","2"
"侍刘库仁等八人","1","1","2"
"刘库仁等八人分","1","1","2"
"掖王秃发保周反","1","1","2"
"督凉沙河三州诸","1","1","2"
"凉沙河三州诸军","1","1","2"
"沙河三州诸军事","1","1","2"
"遣豫章王萧综镇","1","1","2"
"叉送白绫二千匹","1","1","2"
"阴平公元烈哭泣","1","1","2"
"都督凉州诸军事","1","1","2"
"定州平北府中兵","1","1","2"
"州平北府中兵参","1","1","2"
"平北府中兵参军","1","1","2"
"梁郡太守程灵虬","1","1","2"
"都督平州诸军事","1","1","2"
"秦岐河梁益九州","1","1","2"
"岐河梁益九州诸","1","1","2"
"河梁益九州诸军","1","1","2"
"梁益九州诸军事","1","1","2"
"司染都尉韩文殊","1","1","2"
"主食中黄门胡玄","1","1","2"
"食中黄门胡玄度","1","1","2"
"中书舍人韩子熙","1","1","2"
"都督青光南青三","1","1","2"
"督青光南青三州","1","1","2"
"青光南青三州诸","1","1","2"
"光南青三州诸军","1","1","2"
"南青三州诸军事","1","1","2"
"程天祚一介常人","1","1","2"
"著作郎傅思益进","1","1","2"
"改封阳平郡开国","1","1","2"
"封阳平郡开国侯","1","1","2"
"诏安南大将军元","1","1","2"
"安南大将军元英","1","1","2"
"平南将军刘藻讨","1","1","2"
"改封清渊县开国","1","1","2"
"封清渊县开国侯","1","1","2"
"雍州刺史曹虎诈","1","1","2"
"州刺史曹虎诈降","1","1","2"
"景明三年闰四月","1","1","2"
"萧衍江州刺史陈","1","1","2"
"衍江州刺史陈伯","1","1","2"
"轻车将军刘智文","1","1","2"
"虎威将军刘延宗","1","1","2"
"威将军刘延宗率","1","1","2"
"徐州刺史张豹子","1","1","2"
"州刺史张豹子等","1","1","2"
"刺史张豹子等十","1","1","2"
"史张豹子等十一","1","1","2"
"东洛三州诸军事","1","1","2"
"亡兄长沙宣武王","1","1","2"
"子屏侍送卿国庙","1","1","2"
"都督徐州东道诸","1","1","2"
"督徐州东道诸军","1","1","2"
"徐州东道诸军事","1","1","2"
"扬州刺史长孙稚","1","1","2"
"州刺史长孙稚大","1","1","2"
"刺史长孙稚大破","1","1","2"
"率所部东行将统","1","1","2"
"高平贼帅万俟丑","1","1","2"
"平贼帅万俟丑奴","1","1","2"
"天水人吕伯度兄","1","1","2"
"水人吕伯度兄弟","1","1","2"
"金城王莫折普贤","1","1","2"
"南豳四州诸军事","1","1","2"
"常山王杜粲所杀","1","1","2"
"尚书仆射行台长","1","1","2"
"书仆射行台长孙","1","1","2"
"仆射行台长孙稚","1","1","2"
"射行台长孙稚讨","1","1","2"
"时北地人毛鸿宾","1","1","2"
"大将军卢祖迁等","1","1","2"
"内秘书侍御中散","1","1","2"
"萧衍军主徐玄明","1","1","2"
"衍军主徐玄明斩","1","1","2"
"刘子业青州刺史","1","1","2"
"文秀建威府司马","1","1","2"
"慕容白曜南讨青","1","1","2"
"南部尚书李敷妻","1","1","2"
"徐州刺史沈陵外","1","1","2"
"州刺史沈陵外叛","1","1","2"
"请尚书仆射高肇","1","1","2"
"伏惟陛下先天开","1","1","2"
"惟陛下先天开物","1","1","2"
"时李彪专统著作","1","1","2"
"尚书仆射李冲奏","1","1","2"
"宋王刘昶南镇彭","1","1","2"
"王刘昶南镇彭城","1","1","2"
"太祖道武皇帝创","1","1","2"
"平原太守崔敞所","1","1","2"
"原太守崔敞所讼","1","1","2"
"都督西征诸军事","1","1","2"
"督征讨诸军事讨","1","1","2"
"安西将军元丽讨","1","1","2"
"高平镇将郎育等","1","1","2"
"怀朔三镇三道诸","1","1","2"
"朔三镇三道诸军","1","1","2"
"三镇三道诸军事","1","1","2"
"盗种牧田三百四","1","1","2"
"种牧田三百四十","1","1","2"
"牧田三百四十顷","1","1","2"
"宝夤邀害御史中","1","1","2"
"夤邀害御史中尉","1","1","2"
"邀害御史中尉郦","1","1","2"
"害御史中尉郦道","1","1","2"
"文成文明皇后冯","1","1","2"
"成文明皇后冯氏","1","1","2"
"孝文贞皇后林氏","1","1","2"
"州左将军府长史","1","1","2"
"李神隽行荆州事","1","1","2"
"四时气王休杀吉","1","1","2"
"时气王休杀吉凶","1","1","2"
"治中房灵宾督清","1","1","2"
"中房灵宾督清河","1","1","2"
"伏愿陛下垂睿哲","1","1","2"
"盐戍主申纂诈降","1","1","2"
"刀二万二千四百","1","1","2"
"博通经史天文术","1","1","2"
"通经史天文术数","1","1","2"
"慕容夫人生乐安","1","1","2"
"容夫人生乐安宣","1","1","2"
"夫人生乐安宣王","1","1","2"
"尹夫人生永昌庄","1","1","2"
"夫人生永昌庄王","1","1","2"
"萧赜尚书左仆射","1","1","2"
"萧衍平西将军李","1","1","2"
"衍平西将军李天","1","1","2"
"平西将军李天赐","1","1","2"
"晋寿太守王景胤","1","1","2"
"寿太守王景胤等","1","1","2"
"太守王景胤等拥","1","1","2"
"守王景胤等拥众","1","1","2"
"王景胤等拥众七","1","1","2"
"景胤等拥众七千","1","1","2"
"获叔业伞扇鼓幕","1","1","2"
"叔业伞扇鼓幕甲","1","1","2"
"业伞扇鼓幕甲仗","1","1","2"
"伞扇鼓幕甲仗万","1","1","2"
"扇鼓幕甲仗万余","1","1","2"
"本州征北府长史","1","1","2"
"本州阳平王颐卫","1","1","2"
"州阳平王颐卫军","1","1","2"
"阳平王颐卫军府","1","1","2"
"平王颐卫军府长","1","1","2"
"王颐卫军府长史","1","1","2"
"袁贵人生京兆王","1","1","2"
"十七年七月癸丑","1","1","2"
"射声校尉元乐平","1","1","2"
"朔州刺史阳平王","1","1","2"
"上谷河内二郡太","1","1","2"
"谷河内二郡太守","1","1","2"
"怀朔三镇诸军事","1","1","2"
"都督北部诸军事","1","1","2"
"宣穆刘皇后生明","1","1","2"
"穆刘皇后生明元","1","1","2"
"刘皇后生明元皇","1","1","2"
"皇后生明元皇帝","1","1","2"
"贺夫人生清河王","1","1","2"
"大王夫人生阳平","1","1","2"
"王夫人生阳平王","1","1","2"
"王夫人生河南王","1","1","2"
"段夫人生广平王","1","1","2"
"都督雍秦梁益四","1","1","2"
"督雍秦梁益四州","1","1","2"
"雍秦梁益四州诸","1","1","2"
"秦梁益四州诸军","1","1","2"
"怀荒三镇诸军事","1","1","2"
"见武兴王杨集始","1","1","2"
"朝廷喜伯度立义","1","1","2"
"冯跋假广平太守","1","1","2"
"急就篇续注音义","1","1","2"
"就篇续注音义证","1","1","2"
"除都督雍南豳二","1","1","2"
"都督雍南豳二州","1","1","2"
"督雍南豳二州诸","1","1","2"
"雍南豳二州诸军","1","1","2"
"南豳二州诸军事","1","1","2"
"南豳三州诸军事","1","1","2"
"治书侍御史臣郦","1","1","2"
"书侍御史臣郦道","1","1","2"
"侍御史臣郦道元","1","1","2"
"永兴二年六月二","1","1","2"
"兴二年六月二十","1","1","2"
"二年六月二十四","1","1","2"
"年六月二十四日","1","1","2"
"他就是如此地受","0","2","2"
"就是如此地受到","0","2","2"
"掌管吏部和御史","0","2","2"
"管吏部和御史台","0","2","2"
"对侯刚处以死刑","0","2","2"
"过了一段时间才","0","2","2"
"受了卫馞的贿赂","0","2","2"
"都同意这种看法","0","2","2"
"的宠爱日益加深","0","2","2"
"昭成帝派使臣前","0","2","2"
"成帝派使臣前往","0","2","2"
"这便形成为一种","0","2","2"
"人赐给谷子五斛","0","2","2"
"孝文帝抵达邺城","0","2","2"
"将其姓名上报朝","0","2","2"
"其姓名上报朝廷","0","2","2"
"孝文帝在华林园","0","2","2"
"孝文帝在方泽举","0","2","2"
"文帝在方泽举行","0","2","2"
"帝在方泽举行祭","0","2","2"
"在方泽举行祭祀","0","2","2"
"免征十五年的田","0","2","2"
"征十五年的田租","0","2","2"
"十五年的田租赋","0","2","2"
"五年的田租赋税","0","2","2"
"把缴获的战利品","0","2","2"
"人们都知道此事","0","2","2"
"不也是很好的事","0","2","2"
"率领部众五千人","0","2","2"
"封为高唐县开国","0","2","2"
"被任命为征西大","0","2","2"
"任命为征西大将","0","2","2"
"命为征西大将军","0","2","2"
"庄帝杀死尔朱荣","0","2","2"
"帝杀死尔朱荣后","0","2","2"
"任尚书仪曹郎中","0","2","2"
"兼任给事黄门侍","0","2","2"
"萧衍派其豫章王","0","2","2"
"衍派其豫章王萧","0","2","2"
"派其豫章王萧综","0","2","2"
"任命元干为使持","0","2","2"
"命元干为使持节","0","2","2"
"追赠他为使持节","0","2","2"
"年被追赠为使持","0","2","2"
"特追赠为使持节","0","2","2"
"改任治书侍御史","0","2","2"
"追赠为宁朔将军","0","2","2"
"赐给衣冠服物车","0","2","2"
"给衣冠服物车旗","0","2","2"
"衣冠服物车旗之","0","2","2"
"冠服物车旗之饰","0","2","2"
"萧衍的梁州刺史","0","2","2"
"衍的梁州刺史平","0","2","2"
"的梁州刺史平阳","0","2","2"
"了其徐州刺史宋","0","2","2"
"其徐州刺史宋黑","0","2","2"
"加授开府仪同三","0","2","2"
"授开府仪同三司","0","2","2"
"迁任骠骑大将军","0","2","2"
"授他为通直散骑","0","2","2"
"不久加授骠骑大","0","2","2"
"久加授骠骑大将","0","2","2"
"除授骠骑大将军","0","2","2"
"渊为骠骑大将军","0","2","2"
"慕容俊派使朝贡","0","2","2"
"太后为太皇太后","0","2","2"
"郎公孙阿六头出","0","2","2"
"公孙阿六头出使","0","2","2"
"元嘉为尚书左仆","0","2","2"
"嘉为尚书左仆射","0","2","2"
"司马德宗的齐郡","0","2","2"
"马德宗的齐郡太","0","2","2"
"德宗的齐郡太守","0","2","2"
"宗的齐郡太守王","0","2","2"
"的齐郡太守王懿","0","2","2"
"高阳王元雍进位","0","2","2"
"阳王元雍进位太","0","2","2"
"清河王元怿为司","0","2","2"
"任城王元澄为司","0","2","2"
"萧宝夤为镇东将","0","2","2"
"宝夤为镇东将军","0","2","2"
"匿伐前来投奔怀","0","2","2"
"伐前来投奔怀朔","0","2","2"
"前来投奔怀朔镇","0","2","2"
"落汗拔陵聚众造","0","2","2"
"汗拔陵聚众造反","0","2","2"
"元叉为骠骑大将","0","2","2"
"叉为骠骑大将军","0","2","2"
"都督河间王元琛","0","2","2"
"姚兴的征虏将军","0","2","2"
"加授征北大将军","0","2","2"
"军资器械不可胜","0","2","2"
"资器械不可胜数","0","2","2"
"给事黄门侍郎元","0","2","2"
"加授大将军尔朱","0","2","2"
"授大将军尔朱荣","0","2","2"
"大将军尔朱荣为","0","2","2"
"天柱大将军尔朱","0","2","2"
"柱大将军尔朱荣","0","2","2"
"从晋阳前来朝见","0","2","2"
"广宗郡开国公尔","0","2","2"
"宗郡开国公尔朱","0","2","2"
"郡开国公尔朱天","0","2","2"
"开国公尔朱天光","0","2","2"
"国公尔朱天光为","0","2","2"
"任命右卫将军贺","0","2","2"
"命右卫将军贺拔","0","2","2"
"乐平王尔朱世隆","0","2","2"
"常山王尔朱度律","0","2","2"
"河北大使高干邕","0","2","2"
"景为骠骑大将军","0","2","2"
"兖州刺史樊子鹄","0","2","2"
"降为骠骑大将军","0","2","2"
"齐文襄王为使持","0","2","2"
"文襄王为使持节","0","2","2"
"阳王元坦为太傅","0","2","2"
"州以及西域羌戎","0","2","2"
"建宁王拓跋崇率","0","2","2"
"宁王拓跋崇率二","0","2","2"
"王拓跋崇率二万","0","2","2"
"拓跋崇率二万人","0","2","2"
"母亲的记载都缺","0","2","2"
"亲的记载都缺略","0","2","2"
"穆泰等人受死刑","0","2","2"
"余留的尊严所压","0","2","2"
"留的尊严所压抑","0","2","2"
"年轻时喜爱学习","0","2","2"
"被任命为长安镇","0","2","2"
"任命为长安镇都","0","2","2"
"命为长安镇都大","0","2","2"
"为长安镇都大将","0","2","2"
"恢复先前的爵位","0","2","2"
"家中没有多余的","0","2","2"
"中没有多余的财","0","2","2"
"没有多余的财产","0","2","2"
"随高祖向南征伐","0","2","2"
"用来充实军用物","0","2","2"
"肃宗命令有关官","0","2","2"
"宗命令有关官员","0","2","2"
"率领步兵骑兵十","0","2","2"
"领步兵骑兵十万","0","2","2"
"步兵骑兵十万人","0","2","2"
"担任开府仪同三","0","2","2"
"因贪污被赐令自","0","2","2"
"贪污被赐令自杀","0","2","2"
"领各军讨伐他们","0","2","2"
"为兼尚书右仆射","0","2","2"
"要自己谋取名声","0","2","2"
"有关官员上奏元","0","2","2"
"高阳王元雍等人","0","2","2"
"令交付八座商议","0","2","2"
"后来蠕蠕侵犯边","0","2","2"
"来蠕蠕侵犯边境","0","2","2"
"军讨伐平定他们","0","2","2"
"在云中的金陵陪","0","2","2"
"云中的金陵陪葬","0","2","2"
"诸军事去讨伐他","0","2","2"
"军事去讨伐他们","0","2","2"
"来表彰他的才能","0","2","2"
"各谈自己的心意","0","2","2"
"高祖非常高兴地","0","2","2"
"祖非常高兴地说","0","2","2"
"任他为吏部尚书","0","2","2"
"分别调遣各将领","0","2","2"
"任城王可以说是","0","2","2"
"点燃灯烛而告辞","0","2","2"
"没有远大的谋略","0","2","2"
"任城王这次出兵","0","2","2"
"派遣治书侍御史","0","2","2"
"可以说是国家的","0","2","2"
"回头对左右的人","0","2","2"
"头对左右的人说","0","2","2"
"选拔有才能的人","0","2","2"
"萧宝卷派遣他的","0","2","2"
"宝卷派遣他的太","0","2","2"
"卷派遣他的太尉","0","2","2"
"派遣他的太尉陈","0","2","2"
"遣他的太尉陈显","0","2","2"
"他的太尉陈显达","0","2","2"
"的太尉陈显达进","0","2","2"
"太尉陈显达进犯","0","2","2"
"以母亲年老为由","0","2","2"
"任他为安西将军","0","2","2"
"为都督淮南诸军","0","2","2"
"加授他为散骑常","0","2","2"
"萧衍的将领张嚣","0","2","2"
"衍的将领张嚣之","0","2","2"
"奇道显攻打萧衍","0","2","2"
"道显攻打萧衍的","0","2","2"
"显攻打萧衍的阴","0","2","2"
"攻打萧衍的阴山","0","2","2"
"打萧衍的阴山戍","0","2","2"
"哀伤过度而消瘦","0","2","2"
"一年不超过三天","0","2","2"
"治理民众的官吏","0","2","2"
"臣下愚蠢的见解","0","2","2"
"多不是合适人选","0","2","2"
"臣下的愚蠢见解","0","2","2"
"没有听从他的意","0","2","2"
"有听从他的意见","0","2","2"
"伤感动左右的人","0","2","2"
"他为给事黄门侍","0","2","2"
"中山王元熙起兵","0","2","2"
"灵太后重掌大权","0","2","2"
"跟随出帝死在关","0","2","2"
"萧衍的哥哥萧懿","0","2","2"
"萧衍的湘州刺史","0","2","2"
"衍的湘州刺史杨","0","2","2"
"的湘州刺史杨公","0","2","2"
"州刺史杨公则率","0","2","2"
"率领部众二万人","0","2","2"
"等人率领步兵骑","0","2","2"
"人率领步兵骑兵","0","2","2"
"斩杀擒获几千人","0","2","2"
"率领兵士三千人","0","2","2"
"统军李叔仁等人","0","2","2"
"萧衍的征虏将军","0","2","2"
"淹死的有四千多","0","2","2"
"死的有四千多人","0","2","2"
"世宗在束堂为元","0","2","2"
"授任他为员外散","0","2","2"
"任他为员外散骑","0","2","2"
"他为员外散骑常","0","2","2"
"他们不相互救助","0","2","2"
"全部俘获了他们","0","2","2"
"领步兵骑兵三万","0","2","2"
"步兵骑兵三万人","0","2","2"
