"N-gram","宋史原文","宋史翻译","Total"
"史沈文","8","7","15"
"不敢进","8","7","15"
"凤皇集","15","0","15"
"臣不能","9","6","15"
"在民间","2","13","15"
"群臣上","12","3","15"
"天下所","7","8","15"
"有二心","2","13","15"
"氏兄弟","3","12","15"
"七年八","8","7","15"
"郡国十","11","4","15"
"丙辰朔","15","0","15"
"义宣以","14","1","15"
"令百官","6","9","15"
"蓉二花","8","7","15"
"元徽五","7","8","15"
"徽五年","7","8","15"
"天下以","13","2","15"
"是百姓","2","13","15"
"皆以为","15","0","15"
"在西京","4","11","15"
"武帝在","1","14","15"
"国灭亡","1","14","15"
"太祖神","6","9","15"
"三年后","1","14","15"
"人在朝","4","11","15"
"三十岁","2","13","15"
"庚寅朔","14","1","15"
"乙酉朔","15","0","15"
"在长安","3","12","15"
"欲以为","15","0","15"
"日之内","5","10","15"
"率三千","5","10","15"
"以陛下","10","5","15"
"临沂人","8","7","15"
"州大中","9","6","15"
"于皇帝","2","13","15"
"身先士","4","11","15"
"为文章","13","2","15"
"谓左右","15","0","15"
"恤百姓","1","14","15"
"何长瑜","2","13","15"
"兵力不","5","10","15"
"举北伐","6","9","15"
"以精兵","9","6","15"
"为元帅","8","7","15"
"等五人","7","8","15"
"郑兵将","2","13","15"
"五百余","13","2","15"
"城被攻","1","14","15"
"令皇太","5","10","15"
"海王刘","1","14","15"
"七十里","5","10","15"
"潘淑妃","7","8","15"
"皇帝大","1","14","15"
"将军中","7","8","15"
"从世宗","7","8","15"
"容延钊","7","8","15"
"败北汉","6","9","15"
"度使曹","7","8","15"
"八百人","5","10","15"
"辍视朝","15","0","15"
"帛有差","15","0","15"
"为建宁","6","9","15"
"州巡检","7","8","15"
"南军于","15","0","15"
"西诸州","13","2","15"
"知潞州","8","7","15"
"可用者","14","1","15"
"来贺正","15","0","15"
"御正殿","14","1","15"
"杀人者","12","3","15"
"上大行","11","4","15"
"群臣诣","15","0","15"
"下兵马","7","8","15"
"南军节","8","7","15"
"黄河清","8","7","15"
"上疏极","7","8","15"
"知蔡州","11","4","15"
"罢诸州","15","0","15"
"西南面","2","13","15"
"富顺监","7","8","15"
"贾黄中","7","8","15"
"诏不许","13","2","15"
"命侍从","11","4","15"
"使王继","8","7","15"
"为谏议","5","10","15"
"光化军","7","8","15"
"何承矩","7","8","15"
"以下减","4","11","15"
"河东宣","7","8","15"
"复州团","8","7","15"
"诏开封","7","8","15"
"怀远军","8","7","15"
"内内侍","9","6","15"
"韩显符","3","12","15"
"高丽使","6","9","15"
"广南西","7","8","15"
"给贫民","4","11","15"
"兼吏部","8","7","15"
"发常平","10","5","15"
"祥符三","5","10","15"
"太后生","5","10","15"
"诏三司","9","6","15"
"制举人","7","8","15"
"尊皇太","7","8","15"
"知饶州","12","3","15"
"过州县","6","9","15"
"路副都","8","7","15"
"西诸路","14","1","15"
"水洛城","5","10","15"
"章献明","8","7","15"
"民间利","7","8","15"
"神宗曰","15","0","15"
"主秉常","8","7","15"
"州铸钱","7","8","15"
"郡王宗","11","4","15"
"李舜举","6","9","15"
"蒲宗孟","2","13","15"
"神宗皇","5","10","15"
"彭汝砺","7","8","15"
"令陕西","2","13","15"
"商英为","6","9","15"
"为宁国","4","11","15"
"方田法","2","13","15"
"为熙河","8","7","15"
"大理司","7","8","15"
"知郓州","11","4","15"
"为右文","2","13","15"
"潼川府","10","5","15"
"为庆远","5","10","15"
"太学诸","12","3","15"
"察访使","7","8","15"
"知应天","11","4","15"
"为单州","4","11","15"
"直徽猷","10","5","15"
"两河地","3","12","15"
"立异姓","7","8","15"
"立张邦","6","9","15"
"承制以","15","0","15"
"伯彦为","5","10","15"
"后军统","8","7","15"
"北京留","8","7","15"
"祐太后","15","0","15"
"以刘光","12","3","15"
"王庶为","7","8","15"
"人官职","2","13","15"
"统领官","7","8","15"
"蠲诸路","15","0","15"
"浙西制","7","8","15"
"程昌寓","15","0","15"
"陈思恭","7","8","15"
"忠率兵","3","12","15"
"光世以","11","4","15"
"吴玠为","8","7","15"
"命岳飞","2","13","15"
"总领四","8","7","15"
"领四川","8","7","15"
"撒离曷","11","4","15"
"为和州","3","12","15"
"天长县","7","8","15"
"总制司","7","8","15"
"令张浚","1","14","15"
"为京东","7","8","15"
"以四川","11","4","15"
"郭浩为","5","10","15"
"梁汝嘉","7","8","15"
"月桩钱","7","8","15"
"还河南","2","13","15"
"以下三","9","6","15"
"下三百","9","6","15"
"潼川路","10","5","15"
"行铁钱","9","6","15"
"下诏抚","2","13","15"
"命四川","12","3","15"
"利州东","8","7","15"
"给秦桧","1","14","15"
"钱三年","8","7","15"
"知台州","11","4","15"
"除临安","1","14","15"
"金人将","4","11","15"
"高宗曰","14","1","15"
"及其弟","5","10","15"
"置屯田","8","7","15"
"常德府","8","7","15"
"国用使","7","8","15"
"史正志","6","9","15"
"密使兼","7","8","15"
"行赏罚","7","8","15"
"台州崇","8","7","15"
"州崇道","8","7","15"
"礼官讨","3","12","15"
"任便居","10","5","15"
"必大为","6","9","15"
"军主帅","5","10","15"
"判潭州","12","3","15"
"丞相以","12","3","15"
"完颜守","5","10","15"
"绍熙元","7","8","15"
"皇帝有","2","13","15"
"吴曦为","3","12","15"
"李汝翼","6","9","15"
"杨次山","4","11","15"
"聂子述","5","10","15"
"江东提","7","8","15"
"赐金带","14","1","15"
"赠开府","10","5","15"
"为承信","1","14","15"
"十年来","3","12","15"
"苏刘义","7","8","15"
"军相遇","1","14","15"
"知婺州","13","2","15"
"定之后","1","14","15"
"一星曰","15","0","15"
"所在之","1","14","15"
"边兵起","15","0","15"
"则兵起","15","0","15"
"宿二十","1","14","15"
"大臣多","3","12","15"
"进取之","10","5","15"
"开宝三","6","9","15"
"以荫补","9","6","15"
"太宗在","4","11","15"
"宰相李","6","9","15"
"闻于朝","15","0","15"
"知许州","11","4","15"
"者不能","10","5","15"
"王之道","6","9","15"
"迁给事","15","0","15"
"迁大理","14","1","15"
"在陕西","4","11","15"
"论天下","7","8","15"
"力不能","8","7","15"
"权直学","9","6","15"
"又何必","1","14","15"
"于是太","6","9","15"
"州酒税","8","7","15"
"荐于朝","13","2","15"
"从太宗","1","14","15"
"兵不动","4","11","15"
"时张浚","7","8","15"
"恢复之","10","5","15"
"第进士","15","0","15"
"迁校书","14","1","15"
"陛下亦","14","1","15"
"光宗朝","1","14","15"
"而大臣","9","6","15"
"不能忍","2","13","15"
"共戴天","7","8","15"
"主管太","5","10","15"
"金人有","8","7","15"
"今朝廷","9","6","15"
"正中书","8","7","15"
"左右大","2","13","15"
"右大臣","2","13","15"
"中原人","3","12","15"
"土星犯","1","14","15"
"百姓受","1","14","15"
"命令不","3","12","15"
"政事不","3","12","15"
"绍兴四","2","13","15"
"诏削夺","1","14","15"
"秦桧不","2","13","15"
"说不能","2","13","15"
"皇帝进","1","14","15"
"降刘豫","4","11","15"
"世忠被","1","14","15"
"恢复故","1","14","15"
"拐子马","6","9","15"
"但不能","1","14","15"
"姓的疾","0","15","15"
"犯减刑","0","15","15"
"的怨恨","0","15","15"
"用军队","0","15","15"
"一天比","0","15","15"
"天比一","0","15","15"
"比一天","0","15","15"
"承皇位","0","15","15"
"即皇位","0","15","15"
"征收赋","0","15","15"
"是一样","0","15","15"
"又怎能","0","15","15"
"详细讨","0","15","15"
"细讨论","0","15","15"
"感到奇","0","15","15"
"到奇怪","0","15","15"
"的方向","0","15","15"
"如果皇","0","15","15"
"死亡的","0","15","15"
"登上帝","0","15","15"
"上帝位","0","15","15"
"天之内","0","15","15"
"庙大祭","0","15","15"
"举行的","0","15","15"
"第一个","0","15","15"
"亲自奉","0","15","15"
"特殊情","0","15","15"
"殊情况","0","15","15"
"成年而","0","15","15"
"的成例","0","15","15"
"本来不","0","15","15"
"作祭品","0","15","15"
"祖先的","0","15","15"
"剩下的","0","15","15"
"因为不","0","15","15"
"手下人","0","15","15"
"皇上就","0","15","15"
"的灾害","0","15","15"
"个道理","0","15","15"
"毁坏房","0","15","15"
"坏房屋","0","15","15"
"能前进","0","15","15"
"错误的","0","15","15"
"有回答","0","15","15"
"的好坏","0","15","15"
"入监狱","0","15","15"
"受他的","0","15","15"
"把国家","0","15","15"
"的行动","0","15","15"
"的措施","0","15","15"
"力学习","0","15","15"
"采用了","0","15","15"
"把它们","0","15","15"
"如果按","0","15","15"
"能让他","0","15","15"
"谨慎地","0","15","15"
"就知道","0","15","15"
"帝认为","0","15","15"
"的教训","0","15","15"
"听说此","0","15","15"
"上的心","0","15","15"
"更大的","0","15","15"
"臣子们","0","15","15"
"的举动","0","15","15"
"了解他","0","15","15"
"认为我","0","15","15"
"即使不","0","15","15"
"到东方","0","15","15"
"没有明","0","15","15"
"邪恶的","0","15","15"
"制度的","0","15","15"
"改变了","0","15","15"
"不能被","0","15","15"
"衣服的","0","15","15"
"如果没","0","15","15"
"接受这","0","15","15"
"我私下","0","15","15"
"了皇上","0","15","15"
"讨伐刘","0","15","15"
"被免去","0","15","15"
"有功的","0","15","15"
"辅佐朝","0","15","15"
"他的子","0","15","15"
"派人告","0","15","15"
"接受皇","0","15","15"
"京城人","0","15","15"
"是有关","0","15","15"
"到江州","0","15","15"
"我一定","0","15","15"
"掉他们","0","15","15"
"圣贤的","0","15","15"
"的条例","0","15","15"
"不能再","0","15","15"
"也认为","0","15","15"
"小人的","0","15","15"
"是命中","0","15","15"
"命中注","0","15","15"
"中注定","0","15","15"
"有丝毫","0","15","15"
"被他们","0","15","15"
"赏赐的","0","15","15"
"的意义","0","15","15"
"不是出","0","15","15"
"所以在","0","15","15"
"强大的","0","15","15"
"帝的儿","0","15","15"
"全国的","0","15","15"
"萧道成","0","15","15"
"如果要","0","15","15"
"大败而","0","15","15"
"皇上特","0","15","15"
"的著作","0","15","15"
"许他们","0","15","15"
"宗庙的","0","15","15"
"再次出","0","15","15"
"到开封","0","15","15"
"的钱物","0","15","15"
"将领不","0","15","15"
"太阳周","0","15","15"
"阳周围","0","15","15"
"军队失","0","15","15"
"到杭州","0","15","15"
"宗身体","0","15","15"
"第一次","0","15","15"
"上认为","0","15","15"
"个意见","0","15","15"
"李日方","0","15","15"
"同意见","0","15","15"
"这种做","0","15","15"
"上召见","0","15","15"
"打算以","0","15","15"
"等到他","0","15","15"
"了许多","0","15","15"
"们一起","0","15","15"
"到官府","0","15","15"
"喜欢的","0","15","15"
"管理宫","0","15","15"
"理宫观","0","15","15"
"宫观的","0","15","15"
"厚的赏","0","15","15"
"相符合","0","15","15"
"道没有","0","15","15"
"过了三","0","15","15"
"任职期","0","15","15"
"要有所","0","15","15"
"都不是","0","15","15"
"因为小","0","15","15"
"即命令","0","15","15"
"李全说","0","15","15"
"任命新","0","15","15"
"十二个","0","15","15"
"乙丑日","0","15","15"
"任命中","0","15","15"
"州来进","0","15","15"
"放出宫","0","15","15"
"兵马铃","0","15","15"
"马铃辖","0","15","15"
"伐平定","0","15","15"
"下诏四","0","15","15"
"各军都","0","15","15"
"任命杨","0","15","15"
"周代的","0","15","15"
"改任太","0","15","15"
"所著的","0","15","15"
"写的文","0","15","15"
"升迁为","0","15","15"
"以成功","0","15","15"
"的首级","0","15","15"
"同心协","0","15","15"
"特殊的","0","15","15"
"史照旧","0","15","15"
"的文武","0","15","15"
"长驱直","0","15","15"
"率军队","0","15","15"
"他的党","0","15","15"
"请求派","0","15","15"
"不吉祥","0","15","15"
"登上皇","0","15","15"
"租税的","0","15","15"
"六十岁","0","15","15"
"得到这","0","15","15"
"后一个","0","15","15"
"皇上没","0","15","15"
"没答应","0","15","15"
"皇上驾","0","15","15"
"检阅军","0","15","15"
"灾百姓","0","15","15"
"任命侍","0","15","15"
"一匹马","0","15","15"
"城百姓","0","15","15"
"办丧事","0","15","15"
"时皇上","0","15","15"
"年间的","0","15","15"
"派将领","0","15","15"
"的乐曲","0","15","15"
"冬至曰","0","15","15"
"有三个","0","15","15"
"历法的","0","15","15"
"合起来","0","15","15"
"其余都","0","15","15"
"实在不","0","15","15"
"没有在","0","15","15"
"进言说","0","15","15"
"现在一","0","15","15"
"位置的","0","15","15"
"方法说","0","15","15"
"四十多","0","15","15"
"的那天","0","15","15"
"位皇帝","0","15","15"
"治理政","0","15","15"
"旱灾害","0","15","15"
"是下令","0","15","15"
"任职的","0","15","15"
"的奏议","0","15","15"
"诸侯的","0","15","15"
"的人来","0","15","15"
"去一样","0","15","15"
"照礼制","0","15","15"
"的一样","0","15","15"
"鼓吹乐","0","15","15"
"的根源","0","15","15"
"这一定","0","15","15"
"令停止","0","15","15"
"说的是","0","15","15"
"既然不","0","15","15"
"没有举","0","15","15"
"有举行","0","15","15"
"举行宗","0","15","15"
"行宗庙","0","15","15"
"开始在","0","15","15"
"辛末日","0","15","15"
"命令三","0","15","15"
"次献酒","0","15","15"
"的南面","0","15","15"
"的方面","0","15","15"
"由于这","0","15","15"
"率军进","0","15","15"
"比不上","0","15","15"
"五十多","0","15","15"
"将他的","0","15","15"
"丧期间","0","15","15"
"人进入","0","15","15"
"愚意以","0","15","15"
"并赐给","0","15","15"
"就停止","0","15","15"
"还不知","0","15","15"
"有实行","0","15","15"
"以他的","0","15","15"
"种颜色","0","15","15"
"请求改","0","15","15"
"形状如","0","15","15"
"样的事","0","15","15"
"于自己","0","15","15"
"是诏令","0","15","15"
"两个人","0","15","15"
"正人君","0","15","15"
"下安定","0","15","15"
"东井之","0","15","15"
"火星守","0","15","15"
"表示将","0","15","15"
"．占辞","0","15","15"
"六十天","0","15","15"
"被解除","0","15","15"
"取得大","0","15","15"
"去权势","0","15","15"
"到郊外","0","15","15"
"到这一","0","15","15"
"被送到","0","15","15"
"从来没","0","15","15"
"之上报","0","15","15"
"府中的","0","15","15"
"的财富","0","15","15"
"百姓在","0","15","15"
"雷闪电","0","15","15"
"淹死了","0","15","15"
"队进攻","0","15","15"
"求增加","0","15","15"
"的忧虑","0","15","15"
"不下雨","0","15","15"
"派军队","0","15","15"
"替陛下","0","15","15"
"杀他们","0","15","15"
"全国各","0","15","15"
"运送粮","0","15","15"
"掌朝政","0","15","15"
"兵戍守","0","15","15"
"被连根","0","15","15"
"水灾旱","0","15","15"
"灾旱灾","0","15","15"
"元年改","0","15","15"
"给他看","0","15","15"
"任命的","0","15","15"
"黄河水","0","15","15"
"改任他","0","15","15"
"没有才","0","15","15"
"人打败","0","15","15"
"流传于","0","15","15"
"到晚上","0","15","15"
"召他到","0","15","15"
"下诏将","0","15","15"
"诏赐给","0","15","15"
"器重他","0","15","15"
"已经死","0","15","15"
"分别派","0","15","15"
"奉命出","0","15","15"
"兵守卫","0","15","15"
"免去他","0","15","15"
"谋反的","0","15","15"
"设置官","0","15","15"
"只知道","0","15","15"
"过去一","0","15","15"
"多次派","0","15","15"
"人分别","0","15","15"
"敌人大","0","15","15"
"他的副","0","15","15"
"难道能","0","15","15"
"命为右","0","15","15"
"宗因为","0","15","15"
"不丰收","0","15","15"
"他推荐","0","15","15"
"给他家","0","15","15"
"浚认为","0","15","15"
"辞不接","0","15","15"
"险要地","0","15","15"
"宗率领","0","15","15"
"宗征伐","0","15","15"
"正副长","0","15","15"
"朝拜太","0","15","15"
"受朝拜","0","15","15"
"是又到","0","15","15"
"下诏从","0","15","15"
"罪论处","0","15","15"
"州决口","0","15","15"
"祷降雪","0","15","15"
"任命孟","0","15","15"
"安置到","0","15","15"
"宰相职","0","15","15"
"府发生","0","15","15"
"大臣到","0","15","15"
"大中样","0","15","15"
"中样符","0","15","15"
"评论说","0","15","15"
"太宗到","0","15","15"
"察记录","0","15","15"
"除各州","0","15","15"
"到契丹","0","15","15"
"有关事","0","15","15"
"十分惊","0","15","15"
"升官一","0","15","15"
"遗像于","0","15","15"
"贪赃枉","0","15","15"
"派官吏","0","15","15"
"详细审","0","15","15"
"问抚恤","0","15","15"
"请求诛","0","15","15"
"太庙附","0","15","15"
"宗到达","0","15","15"
"州士兵","0","15","15"
"下诏中","0","15","15"
"夺官职","0","15","15"
"宗溢号","0","15","15"
"调出内","0","15","15"
"子为官","0","15","15"
"白色虹","0","15","15"
"州县的","0","15","15"
"邓州知","0","15","15"
"下诏赠","0","15","15"
"到集英","0","15","15"
"出使辽","0","15","15"
"各州县","0","15","15"
"抵抗金","0","15","15"
"六件事","0","15","15"
"金军大","0","15","15"
"金人进","0","15","15"
"亲自书","0","15","15"
"自书写","0","15","15"
"金军退","0","15","15"
"到平江","0","15","15"
"十件事","0","15","15"
"久占据","0","15","15"
"下诏征","0","15","15"
"命令岳","0","15","15"
"世忠派","0","15","15"
"求罢去","0","15","15"
"派统制","0","15","15"
"升为知","0","15","15"
"论政事","0","15","15"
"孝宗的","0","15","15"
"两淮地","0","15","15"
"给金人","0","15","15"
