"N-gram","宋史原文","宋史翻译","Total"
"刺史刘粹","6","6","12"
"江夏内史","6","6","12"
"左仆射王","6","6","12"
"州刺史鲁","7","5","12"
"南郡王义","9","3","12"
"郡王义宣","9","3","12"
"正月庚寅","8","4","12"
"沈攸之为","5","7","12"
"骠骑长史","6","6","12"
"二万四千","6","6","12"
"百九十五","6","6","12"
"百二十四","6","6","12"
"百五十六","6","6","12"
"二月乙酉","11","1","12"
"景初二年","6","6","12"
"年二月癸","7","5","12"
"魏齐王正","7","5","12"
"嘉平元年","6","6","12"
"七月癸丑","10","2","12"
"一月癸酉","9","3","12"
"帝永和元","6","6","12"
"三月戊辰","8","4","12"
"十六年十","6","6","12"
"史司马休","6","6","12"
"十二年七","6","6","12"
"正月丁卯","10","2","12"
"太始二年","6","6","12"
"魏文帝初","6","6","12"
"宣帝元康","6","6","12"
"光武建武","9","3","12"
"元元年五","6","6","12"
"魏元帝咸","6","6","12"
"元帝咸熙","6","6","12"
"咸熙二年","6","6","12"
"四月乙亥","7","5","12"
"一月庚午","9","3","12"
"年七月庚","6","6","12"
"元嘉十年","6","6","12"
"六年九月","6","6","12"
"孙权黄武","6","6","12"
"康四年十","6","6","12"
"年九月乙","6","6","12"
"十三年九","6","6","12"
"年二月丙","6","6","12"
"帝大明三","6","6","12"
"州刺史垣","6","6","12"
"咸康三年","6","6","12"
"康帝建元","7","5","12"
"太元十年","6","6","12"
"义熙四年","6","6","12"
"九年十二","6","6","12"
"九年八月","6","6","12"
"帝义熙元","6","6","12"
"九月甲午","8","4","12"
"十六年三","6","6","12"
"帝元徽二","7","5","12"
"京邑大风","12","0","12"
"帝建兴二","6","6","12"
"四月甲辰","9","3","12"
"十二年四","6","6","12"
"四月辛丑","8","4","12"
"吴孙亮建","6","6","12"
"康元年七","7","5","12"
"百四十五","7","5","12"
"六百八十","6","6","12"
"百八十五","6","6","12"
"三国时废","6","6","12"
"武大明元","7","5","12"
"抚军长史","6","6","12"
"百二十里","5","7","12"
"太尉司马","6","6","12"
"州豫州之","12","0","12"
"沙州刺史","6","6","12"
"义成军节","6","6","12"
"亲军马军","6","6","12"
"武卫大将","6","6","12"
"为宣徽北","7","5","12"
"林学士张","6","6","12"
"前军都部","6","6","12"
"署枢密院","6","6","12"
"九月癸卯","10","2","12"
"尚书户部","6","6","12"
"部侍郎李","6","6","12"
"并参知政","12","0","12"
"八百三十","6","6","12"
"宣抚陕西","8","4","12"
"圣孝皇帝","6","6","12"
"内殿承制","7","5","12"
"吕大防为","6","6","12"
"赵挺之为","6","6","12"
"氏为淑妃","6","6","12"
"百八十三","6","6","12"
"李邦彦为","6","6","12"
"斩首数千","10","2","12"
"随军转运","6","6","12"
"十四人及","6","6","12"
"京西制置","6","6","12"
"王府直讲","6","6","12"
"殿前司公","6","6","12"
"前司公事","6","6","12"
"淮西总领","6","6","12"
"皇帝尊号","5","7","12"
"四川宣谕","6","6","12"
"川宣谕使","6","6","12"
"川制置大","6","6","12"
"郎兼中书","6","6","12"
"四百五十","6","6","12"
"二月癸未","11","1","12"
"宁远军承","6","6","12"
"诏四川宣","7","5","12"
"都大提举","6","6","12"
"北安抚副","6","6","12"
"兼夔路策","6","6","12"
"八月壬寅","11","1","12"
"抚制置副","6","6","12"
"置副使兼","7","5","12"
"院事兼太","6","6","12"
"主管江西","6","6","12"
"管江西安","6","6","12"
"知庆元府","8","4","12"
"知太平州","9","3","12"
"浙西提刑","7","5","12"
"陈宜中为","1","11","12"
"张世杰为","3","9","12"
"一寸二分","6","6","12"
"北落师门","5","7","12"
"平兴国七","3","9","12"
"兴国七年","3","9","12"
"判宁国府","6","6","12"
"加兼侍中","8","4","12"
"头供奉官","6","6","12"
"西京左藏","6","6","12"
"咸平元年","6","6","12"
"都官郎中","6","6","12"
"开宝五年","5","7","12"
"拜给事中","12","0","12"
"拜右谏议","9","3","12"
"清军节度","6","6","12"
"拜监察御","11","1","12"
"三司判官","6","6","12"
"昌军节度","6","6","12"
"权御史中","7","5","12"
"判国子监","6","6","12"
"司度支判","6","6","12"
"兼侍御史","7","5","12"
"省著作郎","6","6","12"
"以工部尚","8","4","12"
"兼实录院","6","6","12"
"水部员外","6","6","12"
"京作坊使","6","6","12"
"提举学事","6","6","12"
"德祐元年","10","2","12"
"朝散大夫","6","6","12"
"锋军统制","6","6","12"
"二十余万","9","3","12"
"三月壬寅","9","3","12"
"月己丑朔","12","0","12"
"国将军刘","6","6","12"
"振威将军","6","6","12"
"州刺史毛","7","5","12"
"州刺史道","8","4","12"
"卫将军刘","7","5","12"
"右仆射刘","6","6","12"
"六月丁卯","8","4","12"
"鳏寡孤独","6","6","12"
"不能自存","12","0","12"
"州刺史赵","6","6","12"
"刺史刘怀","6","6","12"
"西中郎将","6","6","12"
"九月壬子","10","2","12"
"延贤堂听","6","6","12"
"八月壬辰","10","2","12"
"皇太后崩","12","0","12"
"颍川太守","6","6","12"
"有五色云","11","1","12"
"八月甲申","10","2","12"
"骠骑参军","8","4","12"
"月乙亥朔","12","0","12"
"之为交州","6","6","12"
"正月辛丑","9","3","12"
"军殷景仁","6","6","12"
"三月庚戌","10","2","12"
"为征西大","3","9","12"
"一月壬子","11","1","12"
"一年春正","6","6","12"
"十三年春","6","6","12"
"十四年春","6","6","12"
"二月丁未","10","2","12"
"十六年春","6","6","12"
"王义庆以","11","1","12"
"一月戊子","11","1","12"
"一万四千","4","8","12"
"正月甲戌","12","0","12"
"四月乙巳","10","2","12"
"八月己酉","11","1","12"
"积弩将军","5","7","12"
"郡太守刘","6","6","12"
"今年租税","3","9","12"
"东海王祎","12","0","12"
"山阳太守","7","5","12"
"左仆射建","6","6","12"
"南海太守","6","6","12"
"书令何尚","6","6","12"
"令何尚之","6","6","12"
"五月辛酉","10","2","12"
"八月戊戌","9","3","12"
"尚书令建","6","6","12"
"朔将军刘","6","6","12"
"中书令王","6","6","12"
"四月癸巳","9","3","12"
"刺史晋安","6","6","12"
"史晋安王","6","6","12"
"新安王子","10","2","12"
"元凶弑立","12","0","12"
"州刺史袁","6","6","12"
"军将军张","6","6","12"
"州刺史崔","6","6","12"
"六月乙酉","11","1","12"
"五月戊午","9","3","12"
"四月辛卯","9","3","12"
"九月壬午","9","3","12"
"二月己巳","10","2","12"
"九月壬辰","9","3","12"
"二月壬戌","12","0","12"
"录公齐王","6","6","12"
"五百八十","6","6","12"
"七十九万","6","6","12"
"五千二百","6","6","12"
"三十三度","5","7","12"
"千三百六","7","5","12"
"四千九百","6","6","12"
"万四千二","6","6","12"
"百八十二","6","6","12"
"太子监国","7","5","12"
"硃膺之议","12","0","12"
"司马兴之","6","6","12"
"常丞庾蔚","7","5","12"
"丞庾蔚之","7","5","12"
"公卿大臣","1","11","12"
"二十四人","6","6","12"
"年八月戊","6","6","12"
"十三年七","6","6","12"
"黄初二年","7","5","12"
"三月辛卯","10","2","12"
"帝太宁三","6","6","12"
"月乙丑朔","12","0","12"
"者各一人","8","4","12"
"三十六人","6","6","12"
"太后神主","2","10","12"
"明七年十","6","6","12"
"一月癸未","8","4","12"
"正月壬辰","8","4","12"
"宁康三年","6","6","12"
"十五年四","6","6","12"
"年九月丁","6","6","12"
"帝元和二","6","6","12"
"句句五字","12","0","12"
"此篇当之","12","0","12"
"青龙二年","6","6","12"
"一月丙寅","10","2","12"
"年十月癸","6","6","12"
"始二年五","6","6","12"
"六月戊午","11","1","12"
"康元年五","6","6","12"
"四月丙子","9","3","12"
"晋惠帝光","6","6","12"
"惠帝光熙","6","6","12"
"嘉元年十","6","6","12"
"正月庚午","8","4","12"
"月犯岁星","12","0","12"
"荧惑犯太","12","0","12"
"惑犯太微","12","0","12"
"六月戊戌","9","3","12"
"晋海西太","8","4","12"
"海西太和","8","4","12"
"正月戊申","9","3","12"
"七月丙子","9","3","12"
"六月甲午","10","2","12"
"十五年七","6","6","12"
"隆安元年","7","5","12"
"三月壬辰","9","3","12"
"晋怀帝永","6","6","12"
"帝景平元","6","6","12"
"七月壬戌","9","3","12"
"十月壬戌","8","4","12"
"正月丁酉","10","2","12"
"乱臣贼子","5","7","12"
"八月十一","1","11","12"
"少帝即位","8","4","12"
"和元年十","6","6","12"
"四月戊申","9","3","12"
"王义宣以","12","0","12"
"八年十月","6","6","12"
"宣城太守","5","7","12"
"十九年五","6","6","12"
"丞梅道念","7","5","12"
"六月丁亥","9","3","12"
"帝太兴四","6","6","12"
"太兴四年","6","6","12"
"月甲子朔","12","0","12"
"大风拔木","11","1","12"
"京都水一","12","0","12"
"四百九十","6","6","12"
"子中舍人","6","6","12"
"为员外散","5","7","12"
"年六十二","7","5","12"
"不拘小节","5","7","12"
"军录事参","6","6","12"
"不可不察","10","2","12"
"临川内史","5","7","12"
"绳之以法","2","10","12"
"二郡诸军","6","6","12"
"二月二日","3","9","12"
"食邑三百","6","6","12"
"邑三百户","6","6","12"
"县开国男","6","6","12"
"年五十二","7","5","12"
"为左将军","6","6","12"
"蔡二郡太","6","6","12"
"骧将军陈","6","6","12"
"为太子左","6","6","12"
"月壬戌朔","12","0","12"
"败北汉军","4","8","12"
"遣使来献","12","0","12"
"太后谥曰","12","0","12"
"千二百人","5","7","12"
"河决澶州","12","0","12"
"为建宁军","5","7","12"
"建宁军节","6","6","12"
"左监门卫","6","6","12"
"建武军节","6","6","12"
"知汉阳军","9","3","12"
"中祥符元","7","5","12"
"祥符元年","7","5","12"
"文武皇帝","6","6","12"
"平兴国寺","6","6","12"
"下兵马大","6","6","12"
"两浙诸州","11","1","12"
"知太原府","8","4","12"
"建雄军节","6","6","12"
"李氏为皇","6","6","12"
"军指挥使","6","6","12"
"雍熙四年","2","10","12"
"陕西缘边","10","2","12"
"任转运使","3","9","12"
"京作坊副","6","6","12"
"作坊副使","6","6","12"
"淳化五年","5","7","12"
"至道元年","6","6","12"
"为银青光","3","9","12"
"率府副率","6","6","12"
"杖以下释","11","1","12"
"三班使臣","6","6","12"
"加中书侍","9","3","12"
"大食国来","6","6","12"
"知杂御史","6","6","12"
"为三司使","7","5","12"
"幸元偁宫","12","0","12"
"庄穆皇后","6","6","12"
"经度制置","6","6","12"
"度制置使","6","6","12"
"王钦若等","4","8","12"
"经明行修","7","5","12"
"进封卫国","8","4","12"
"为平章事","3","9","12"
"妃刘氏为","6","6","12"
"寿春郡王","6","6","12"
"内副都知","6","6","12"
"下囚罪一","12","0","12"
"尚书刑部","6","6","12"
"白气亘天","12","0","12"
"御紫宸殿","12","0","12"
"庄献明肃","6","6","12"
"赵元昊反","6","6","12"
"陕西沿边","2","10","12"
"陕西四路","6","6","12"
"为国子监","6","6","12"
"广西转运","6","6","12"
"诏诸路监","12","0","12"
"四百六十","6","6","12"
"诸路帅臣","11","1","12"
"贺同天节","6","6","12"
"为右千牛","4","8","12"
"留司御史","6","6","12"
"圣光献皇","5","7","12"
"光献皇后","5","7","12"
"四百二十","6","6","12"
"以直龙图","7","5","12"
"文州刺史","6","6","12"
"祷于天地","12","0","12"
"元丰三年","5","7","12"
"元符三年","6","6","12"
"侍从官各","4","8","12"
"元祐皇后","12","0","12"
"以礼部尚","10","2","12"
"谟阁学士","7","5","12"
"诏侍从官","5","7","12"
"推恩有差","12","0","12"
"十九人及","5","7","12"
"三人及第","6","6","12"
"廉访使者","6","6","12"
"武义大夫","6","6","12"
"宣和七年","5","7","12"
"驾部员外","6","6","12"
"击金人于","12","0","12"
"陕西制置","6","6","12"
"安抚使张","5","7","12"
"金国议和","2","10","12"
"宣和三年","4","8","12"
"建炎元年","5","7","12"
"卫尉少卿","6","6","12"
"宣抚司统","6","6","12"
"举常平司","6","6","12"
"河北西路","6","6","12"
"统制官张","6","6","12"
"北制置使","6","6","12"
"太庙神主","6","6","12"
"以直秘阁","7","5","12"
"主客员外","6","6","12"
"军司公事","6","6","12"
"御营使司","6","6","12"
"罢为资政","6","6","12"
"以韩世忠","9","3","12"
"侍御史沈","6","6","12"
"右司郎官","6","6","12"
"为陕西转","6","6","12"
"东安抚大","6","6","12"
"淮西招抚","6","6","12"
"为都督府","6","6","12"
"四川都转","6","6","12"
"川都转运","6","6","12"
"州兼淮西","6","6","12"
"为陕西宣","5","7","12"
"左军统制","6","6","12"
"府路转运","6","6","12"
"行乡饮酒","6","6","12"
"都统制兼","6","6","12"
"进义副尉","6","6","12"
"部侍郎陈","6","6","12"
"除临安府","1","11","12"
"任将帅者","4","8","12"
"在天之灵","4","8","12"
"左副元帅","6","6","12"
"石烈志宁","6","6","12"
"督府参赞","6","6","12"
"虞允文请","3","9","12"
"左司员外","6","6","12"
"王安石之","5","7","12"
"赵汝愚为","2","10","12"
"兵部郎官","6","6","12"
"即位之初","3","9","12"
"绍兴十七","3","9","12"
"兴十七年","3","9","12"
"庄文太子","6","6","12"
"立为太子","2","10","12"
"诣重华宫","12","0","12"
"丞相以下","10","2","12"
"义郡夫人","6","6","12"
"书舍人陈","6","6","12"
"沔州都统","10","2","12"
"使董居谊","6","6","12"
"诸王宫大","6","6","12"
"郑清之为","4","8","12"
"下州文学","6","6","12"
"制置使陈","6","6","12"
"乔行简为","3","9","12"
"各转一官","3","9","12"
"章阁学士","6","6","12"
"开庆元年","6","6","12"
"直宝谟阁","7","5","12"
"世祖皇帝","6","6","12"
"丞相伯颜","8","4","12"
"云气犯之","12","0","12"
"道路不通","4","8","12"
"苍白云气","12","0","12"
"元丰二年","6","6","12"
"淳熙二年","5","7","12"
"绍熙四年","5","7","12"
"州马步军","6","6","12"
"权三司使","8","4","12"
"误国之罪","6","6","12"
"年七十一","6","6","12"
"年七十七","6","6","12"
"迁殿中丞","12","0","12"
"必争之地","4","8","12"
"南转运副","5","7","12"
"贤士大夫","6","6","12"
"召试中书","9","3","12"
"判登闻鼓","6","6","12"
"州司法参","6","6","12"
"除中书舍","12","0","12"
"绍兴十五","4","8","12"
"兴十五年","4","8","12"
"兴二十四","3","9","12"
"痛哭流涕","1","11","12"
"以宝谟阁","6","6","12"
"举太平观","6","6","12"
"朝廷政事","2","10","12"
"乾道八年","4","8","12"
"忠臣义士","6","6","12"
"父子之间","2","10","12"
"为集英殿","2","10","12"
"州刺史朱","1","11","12"
"十分之二","1","11","12"
"国子直讲","6","6","12"
"宰相蔡确","5","7","12"
"要害之地","2","10","12"
"广开言路","0","12","12"
"在黄道北","0","12","12"
"安葬完毕","0","12","12"
"主持祭祀","0","12","12"
"成年而死","0","12","12"
"意见不同","0","12","12"
"元嘉年间","0","12","12"
"它带来的","0","12","12"
"意思是说","0","12","12"
"出现的妖","0","12","12"
"都是这样","0","12","12"
"没有见到","0","12","12"
"皇太子的","0","12","12"
"什么原因","0","12","12"
"他们都是","0","12","12"
"攻击敌人","0","12","12"
"其余的人","0","12","12"
"还没有到","0","12","12"
"我们应该","0","12","12"
"皇上的心","0","12","12"
"没有采纳","0","12","12"
"这样一来","0","12","12"
"是真正的","0","12","12"
"他的志向","0","12","12"
"派人告诉","0","12","12"
"贪得无厌","0","12","12"
"到朝廷的","0","12","12"
"的小儿子","0","12","12"
"不能得到","0","12","12"
"图谋不轨","0","12","12"
"让他们分","0","12","12"
"我们这些","0","12","12"
"人们都认","0","12","12"
"们都认为","0","12","12"
"他的祖父","0","12","12"
"大臣们说","0","12","12"
"遣使臣进","0","12","12"
"拖欠的钱","0","12","12"
"拖欠钱物","0","12","12"
"事情发生","0","12","12"
"将自己的","0","12","12"
"了他的建","0","12","12"
"丧未满三","0","12","12"
"未满三年","0","12","12"
"这些人都","0","12","12"
"从了他的","0","12","12"
"朝廷重新","0","12","12"
"新起用为","0","12","12"
"到地方任","0","12","12"
"授予官职","0","12","12"
"请求担任","0","12","12"
"合适的人","0","12","12"
"人认为这","0","12","12"
"到他们的","0","12","12"
"老百姓都","0","12","12"
"不久去世","0","12","12"
"向朝廷报","0","12","12"
"任命左卫","0","12","12"
"任命新任","0","12","12"
"第二个儿","0","12","12"
"辅佐朝政","0","12","12"
"月犯毕宿","0","12","12"
"分之七八","0","12","12"
"月乙末日","0","12","12"
"元康年间","0","12","12"
"衡阳王刘","0","12","12"
"阳王刘义","0","12","12"
"王刘义季","0","12","12"
"兼任中书","0","12","12"
"统兵将领","0","12","12"
"任命观文","0","12","12"
"命观文殿","0","12","12"
"任命户部","0","12","12"
"任命张浚","0","12","12"
"下诏任命","0","12","12"
"左承相兼","0","12","12"
"八月初六","0","12","12"
"州防御史","0","12","12"
"景德初年","0","12","12"
"不能前进","0","12","12"
